type,cost,name,text,damage
Colorless,"['Colorless']","Sweet Kiss","Your opponent draws a card.","10"
Colorless,"['Fairy']","Look for Keys","Reveal cards from the top of your deck until you reveal an Item card. Put it into your hand. Shuffle the other cards back into your deck.",""
Colorless,"['Fairy', 'Colorless']","Play Rough","Flip a coin. If heads, this attack does 20 more damage.","20+"
Colorless,"['Colorless']","Energy Typhoon","Does 20 damage times the number of Energy cards in your opponent's discard pile. Then, put those Energy cards on top of your opponent's deck. Your opponent shuffles his or her deck afterward.","20\u00d7"
Colorless,"['Colorless', 'Colorless']","Quick Attack","Flip a coin. If heads, this attack does 20 damage plus 20 more damage.","20+"
Colorless,"['Colorless']","Burrow","Discard the top card of your opponent's deck.",""
Colorless,"['Colorless']","Rollout","","20"
Colorless,"['Colorless', 'Colorless']","Peck","","30"
Colorless,"['Colorless']","Feelin' Fine","Draw a card.",""
Colorless,"['Colorless', 'Colorless', 'Colorless']","Fury Swipes","Flip 3 coins. This attack does 20 damage times the number of heads.","20\u00d7"
Colorless,"['Colorless', 'Colorless']","Wing Attack","","30"
Colorless,"['Colorless', 'Colorless', 'Colorless']","Emerald Break","This attack does 30 damage times the number of your Benched Pok\u00e9mon.","30\u00d7"
Colorless,"['Colorless']","Energy Absorption","Attach up to 3 Energy cards from your discard pile to Blissey ex.",""
Colorless,"['Colorless', 'Colorless', 'Colorless', 'Colorless']","Roll Out","","60"
Colorless,"['Free']","Signs of Evolution","Search your deck for up to 2 cards that evolve from Eevee, show them to your opponent, and put them into your hand. Shuffle your deck afterward.",""
Colorless,"['Colorless']","Bounce","Switch Eevee with 1 of your Benched Pok\u00e9mon.","10"
Colorless,"['Colorless']","Lick","Flip a coin. If heads, the Defending Pok\u00e9mon is now Paralyzed.","10"
Colorless,"['Colorless', 'Colorless']","Drag Off","Before doing damage, you may switch 1 of your opponent's Benched Pok\u00e9mon with the Defending Pok\u00e9mon. If you do, this attack does 20 damage to the new Defending Pok\u00e9mon. Your opponent chooses the Defending Pok\u00e9mon to switch.","20"
Colorless,"['Colorless', 'Colorless', 'Colorless']","Rock Smash","Flip a coin. If heads, this attack does 40 damage plus 20 more damage.","40+"
Colorless,"['Colorless']","Tackle","","10"
Colorless,"['Colorless', 'Colorless']","Feint Attack","Choose 1 of your opponent's Pok\u00e9mon. This attack does 30 damage to that Pok\u00e9mon. This attack's damage isn't affected by Weakness, Resistance, Pok\u00e9-Powers, Pok\u00e9-Bodies, or any other effects on that Pok\u00e9mon.",""
Colorless,"['Colorless', 'Colorless']","Fasten Claws","Flip a coin. If heads, this attack does 40 damage plus 10 more damage.","40+"
Colorless,"['Colorless', 'Colorless']","Mach Descent","If Swellow was on your Bench this turn, this attack's base damage is 60 instead of 30.","30"
Colorless,"['Colorless', 'Colorless']","Herd Charge","Flip a coin for each Tauros you have in play. This attack does 20 damage times the number of heads.","20\u00d7"
Colorless,"['Colorless', 'Colorless', 'Colorless']","Thrash","Flip a coin. If heads, this attack does 40 damage plus 20 more damage. If tails, Tauros does 10 damage to itself.","40+"
Colorless,"['Colorless', 'Colorless']","Tumbling Attack","Flip a coin. If heads, this attack does 20 damage plus 20 more damage.","20+"
Colorless,"['Colorless', 'Colorless']","Quick Attack","Flip a coin. If heads, this attack does 20 damage plus 10 more damage.","20+"
Colorless,"['Colorless', 'Colorless']","Rest","Remove all Special Conditions and 6 damage counters from Munchlax. Munchlax is now Asleep.",""
Colorless,"['Colorless', 'Colorless']","Errand-Running","Search your deck for a Trainer card, show it to your opponent, and put it into your hand. Shuffle your deck afterward.",""
Colorless,"['Colorless']","Dual Chop","Flip 2 coins. This attack does 10 damage times the number of heads.","10\u00d7"
Colorless,"['Colorless']","Rest","Remove all Special Conditions and 4 damage counters from Buneary. Buneary is now Asleep.",""
Colorless,"['Colorless', 'Colorless']","Double Kick","Flip 2 coins. This attack does 20 damage times the number of heads.","20\u00d7"
Colorless,"['Colorless']","Shed","Remove 1 damage counter from Dratini.",""
Colorless,"['Colorless']","Fury Attack","Flip 2 coins. This attack does 10 damage times the number of heads.","10\u00d7"
Colorless,"['Colorless']","Paralyzing Gaze","Flip a coin. If heads, the Defending Pok\u00e9mon is now Paralyzed.",""
Colorless,"['Colorless', 'Colorless', 'Colorless']","Double Lariat","Flip 2 coins. This attack does 40 damage times the number of heads.","40\u00d7"
Colorless,"['Colorless', 'Colorless', 'Colorless', 'Colorless']","Rollout","","60"
Colorless,"['Colorless']","Tackle","","10"
Colorless,"['Colorless', 'Colorless']","Double Slap","Flip 2 coins. This attack does 20 damage times the number of heads.","20\u00d7"
Colorless,"['Colorless', 'Colorless']","Whimsy Tackle","Flip a coin. If tails, this attack does nothing.","30"
Colorless,"['Colorless']","Pound","","10"
Colorless,"['Colorless', 'Colorless']","Smash Kick","","20"
Colorless,"['Colorless', 'Colorless']","Razor Wind","Flip a coin. If tails, this attack does nothing.","30"
Colorless,"['Colorless']","Roar","Your opponent switches the Defending Pok\u00e9mon with 1 of his or her Benched Pok\u00e9mon.",""
Colorless,"['Colorless', 'Colorless']","Bite","","20"
Colorless,"['Colorless', 'Colorless']","Tri Attack","Flip 3 coins. This attack does 40 damage times the number of heads.","40\u00d7"
Colorless,"['Colorless']","Bite","","20"
Colorless,"['Colorless', 'Colorless', 'Colorless']","Take Down","This Pok\u00e9mon does 10 damage to itself.","60"
Colorless,"['Colorless', 'Colorless', 'Colorless']","Air Scroll","Flip a coin. If heads, this attack does 40 damage plus 30 more damage. If tails, remove 3 damage counters from Togekiss.","40+"
Colorless,"['Colorless']","Dragonbreath","Flip a coin. If tails, this attack does nothing. If heads, the Defending Pok\u00e9mon is now Paralyzed.","40"
Colorless,"['Colorless', 'Colorless', 'Colorless']","Cotton Cloud","During your opponent's next turn, any damage done to Altaria by attacks from your opponent's Evolved Pok\u00e9mon is reduced by 30 (after applying Weakness and Resistance).","60"
Colorless,"['Colorless', 'Colorless', 'Colorless']","Wild Tackle","Flip a coin. If tails, this Pok\u00e9mon does 20 damage to itself.","90"
Colorless,"['Colorless', 'Colorless', 'Colorless']","Air Slash","Discard an Energy attached to this Pok\u00e9mon.","60"
Colorless,"['Colorless', 'Colorless']","Wing Flick","Your opponent switches the Defending Pok\u00e9mon with 1 of his or her Benched Pok\u00e9mon.","40"
Colorless,"['Colorless', 'Colorless', 'Colorless']","Air Slash","Flip a coin. If tails, discard an Energy attached to this Pok\u00e9mon.","80"
Colorless,"['Colorless', 'Colorless']","Ice Beam","Flip a coin. If heads, the Defending Pok\u00e9mon is now Paralyzed.","20"
Colorless,"['Colorless', 'Colorless']","Rear Kick","","40"
Colorless,"['Fairy']","Lead","Search your deck for a Supporter card, reveal it, and put it into your hand. Shuffle your deck afterward.",""
Colorless,"['Fairy', 'Colorless']","Bright Garden","This attack does 20 damage times the number of Grass Pok\u00e9mon and Fairy Pok\u00e9mon you have in play.","20\u00d7"
Colorless,"['Colorless', 'Colorless']","Hip Bump","If the Defending Pok\u00e9mon tries to attack during your opponent's next turn, your opponent flips a coin. If tails, that attack does nothing.","30"
Colorless,"['Colorless']","Double Hit","Flip 2 coins. This attack does 20 damage times the number of heads.","20\u00d7"
Colorless,"['Colorless', 'Colorless']","Hand Fling","Does 10 damage times the number of cards in your hand.","10\u00d7"
Colorless,"['Colorless']","Pound","","10"
Colorless,"['Colorless', 'Colorless']","Reckless Charge","This Pok\u00e9mon does 10 damage to itself.","30"
Colorless,"['Colorless', 'Colorless', 'Colorless', 'Colorless']","Crushing Blow","Discard an Energy attached to the Defending Pok\u00e9mon.","100"
Colorless,"['Colorless', 'Colorless']","Daunt","During your opponent's next turn, any damage done by attacks from the Defending Pok\u00e9mon is reduced by 20 (before applying Weakness and Resistance).","30"
Colorless,"['Colorless', 'Colorless', 'Colorless', 'Colorless']","Rage","Does 40 damage plus 10 more damage for each damage counter on Granbull.","40+"
Colorless,"['Colorless', 'Colorless']","Toss and Turn","If Snorlax is Asleep, this attack does 20 damage plus 30 more damage. (This attack can be used even if Snorlax is Asleep.)","20+"
Colorless,"['Colorless', 'Colorless', 'Colorless', 'Colorless']","Heavy Press","Flip a coin. If heads, this attack does 40 damage plus 40 more damage. If tails, Snorlax is now Asleep.","40+"
Colorless,"['Colorless', 'Colorless']","Gnaw","","10"
Colorless,"['Colorless', 'Colorless']","Push Down","You may have your opponent switch his or her Active Pok\u00e9mon with 1 of his or her Benched Pok\u00e9mon.","20"
Colorless,"['Colorless', 'Colorless', 'Colorless']","Twister Throw","If you have the same number of cards in your hand as your opponent, this attack does 60 more damage.","60+"
Colorless,"['Colorless', 'Colorless']","Dress Up","If this Pok\u00e9mon has a Pok\u00e9mon Tool card attached to it, this attack does 30 more damage.","30+"
Colorless,"['Fairy', 'Fairy', 'Colorless']","Precious Ribbon","Move a Fairy Energy from this Pok\u00e9mon to 1 of your Benched Pok\u00e9mon. If you do, heal 50 damage from that Pok\u00e9mon.","100"
Colorless,"['Free']","Switcheroo","Move a Pok\u00e9mon Tool card attached to 1 of your opponent's Pok\u00e9mon to another of your opponent's Pok\u00e9mon (excluding Pok\u00e9mon that already has a Pok\u00e9mon Tool attached to it). (If an effect of this attack is prevented, this attack does nothing.)",""
Colorless,"['Colorless', 'Colorless', 'Colorless']","Overrun","Does 30 damage to 1 of your opponent's Benched Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)","30"
Colorless,"['Colorless']","Lap Up","Draw a card.",""
Colorless,"['Colorless', 'Colorless']","Slam","Flip 2 coins. This attack does 20 damage times the number of heads.","20\u00d7"
Colorless,"['Fairy']","Mighty Wind","You may attach an Energy card from your hand to 1 of your Benched Pok\u00e9mon.","20"
Colorless,"['Fairy', 'Colorless', 'Colorless', 'Colorless']","Hurricane Wing","Flip 4 coins. This attack does 50 damage times the number of heads.","50\u00d7"
Colorless,"['Colorless', 'Colorless']","Slash","","30"
Colorless,"['Colorless', 'Colorless', 'Colorless']","Nyan Press","Flip a coin. If heads, this attack does 40 more damage. If tails, your opponent's Active Pok\u00e9mon is now Paralyzed.","40+"
Colorless,"['Colorless']","Fury Attack","Flip 2 coins. This attack does 10 damage times the number of heads.","10\u00d7"
Colorless,"['Fairy']","Lap Up","Draw 3 cards.",""
Colorless,"['Colorless', 'Colorless', 'Colorless']","Fairy Wind","","40"
Colorless,"['Colorless', 'Colorless', 'Colorless']","Rage","Does 10 damage plus 10 more damage for each damage counter on Dodrio.","10+"
Colorless,"['Colorless']","Pound","","10"
Colorless,"['Colorless', 'Colorless']","Rollout","","20"
Colorless,"['Colorless', 'Colorless']","Expand","During your opponent's next turn, any damage done to this Pok\u00e9mon by attacks is reduced by 30 (after applying Weakness and Resistance).","30"
Colorless,"['Colorless', 'Colorless', 'Colorless']","Double Slap","Flip 2 coins. This attack does 60 damage times the number of heads.","60\u00d7"
Colorless,"['Colorless', 'Colorless']","Astonish","Choose 1 card from your opponent's hand without looking. Look at that card you chose, then have your opponent shuffle that card into his or her deck.","20"
Colorless,"['Colorless', 'Colorless', 'Colorless']","Hang High","Choose 1 of your opponent's Pok\u00e9mon. This attack does 40 damage to that Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)",""
Colorless,"['Fairy', 'Colorless', 'Colorless']","Wonder Stage","If there is any Stadium card in play, this attack does 50 more damage.","60+"
Colorless,"['Colorless', 'Colorless', 'Colorless']","Harrumph","Choose 1 of your opponent's Pok\u00e9mon. This attack does 40 damage to that Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.) Before doing damage, discard all Trainer cards attached to that Pok\u00e9mon.",""
Colorless,"['Colorless', 'Colorless', 'Colorless', 'Colorless']","Body Press","Flip a coin. If heads, the Defending Pok\u00e9mon is now Paralyzed and discard an Energy card attached to the Defending Pok\u00e9mon.","60"
Colorless,"['Fairy']","Sing","Your opponent's Active Pok\u00e9mon is now Asleep.",""
Colorless,"['Colorless', 'Colorless']","Double Slap","Flip 2 coins. This attack does 10 damage times the number of heads.","10\u00d7"
Colorless,"['Colorless']","Mystifying Horns","Flip a coin. If heads, your opponent's Active Pok\u00e9mon is now Confused.",""
Colorless,"['Colorless', 'Colorless']","Big Charge","If you have any Mega Evolution Pok\u00e9mon on your Bench, this attack does 50 more damage.","30+"
Colorless,"['Colorless']","Act Cute","Your opponent puts a card from his or her hand on the bottom of his or her deck.",""
Colorless,"['Colorless', 'Colorless']","Scratch","","20"
Colorless,"['Colorless']","Bite","","30"
Colorless,"['Colorless', 'Colorless']","Jet Draft","Discard a Special Energy attached to your opponent's Active Pok\u00e9mon.","120"
Colorless,"['Colorless', 'Colorless', 'Colorless', 'Colorless']","Flash of Destruction","Discard 2 Energy attached to this Pok\u00e9mon.","150"
Colorless,"['Colorless']","Smash Kick","","10"
Colorless,"['Colorless', 'Colorless']","Take Down","Eevee does 10 damage to itself","30"
Colorless,"['Colorless']","Whirlwind","Your opponent switches the Defending Pok\u00e9mon with 1 of his or her Benched Pok\u00e9mon.",""
Colorless,"['Colorless']","Leek Rush","Flip a coin until you get tails. This attack does 10 damage times the number of heads.","10\u00d7"
Colorless,"['Colorless', 'Colorless']","Bite","","30"
Colorless,"['Colorless', 'Colorless', 'Colorless']","Comet Punch","Flip 4 coins. This attack does 20 damage times the number of heads.","20\u00d7"
Colorless,"['Colorless']","Hypnosis","The Defending Pok\u00e9mon is now Asleep.",""
Colorless,"['Colorless']","Eerie Light","Flip a coin. If heads, the Defending Pok\u00e9mon is now Confused.",""
Colorless,"['Colorless', 'Colorless', 'Colorless']","Toss and Turn","This attack can be used even if this Pok\u00e9mon is Asleep. If it is, this attack does 90 more damage.","30+"
Colorless,"['Colorless', 'Colorless', 'Colorless', 'Colorless']","Swallow","Heal from this Pok\u00e9mon the same amount of damage you did to your opponent's Active Pok\u00e9mon.","50"
Colorless,"['Colorless', 'Colorless', 'Colorless']","Ambush","Flip a coin. If heads, this attack does 20 damage plus 40 more damage.","20+"
Colorless,"['Lightning', 'Psychic', 'Colorless']","Psychic Bolt","Discard a Lightning Energy and a Psychic Energy attached to Arceus.","100"
Colorless,"['Colorless']","Pound","","10"
Colorless,"['Colorless', 'Colorless']","Round","This attack does 10 damage times the number of your Pok\u00e9mon that have the Round attack.","10\u00d7"
Colorless,"['Colorless', 'Colorless']","Powerful Gain","If this Pok\u00e9mon was healed during this turn, this attack does 60 more damage and heal 30 damage from this Pok\u00e9mon.","30+"
Colorless,"['Colorless', 'Colorless', 'Colorless']","Shining Wind","During your opponent's next turn, this Pok\u00e9mon has no Weakness.","80"
Colorless,"['Colorless', 'Colorless', 'Colorless']","Extreme Attack","Choose 1 of your opponent's Pok\u00e9mon LV.X. This attack does 150 damage to that Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)",""
Colorless,"['Colorless']","Scratch","","20"
Colorless,"['Colorless', 'Colorless']","Continuous Bite","Flip 3 coins. If you get 1 heads, this attack does 10 damage plus 10 more damage. If you get 2 heads, this attack does 10 damage plus 30 more damage. If you get 3 heads, this attack does 10 damage plus 60 more damage.","10+"
Colorless,"['Colorless']","Drain Slap","Heal 20 damage from this Pok\u00e9mon.","20"
Colorless,"['Colorless', 'Colorless', 'Colorless']","Do the Wave","This attack does 10 more damage for each of your Benched Pok\u00e9mon.","60+"
Colorless,"['Colorless', 'Colorless', 'Colorless']","Magical Symphony","If you played a Supporter card from your hand during this turn, this attack does 50 damage to 1 of your opponent's Benched Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)","110"
Colorless,"['Free']","Gnaw","","10"
Colorless,"['Colorless']","Sand Attack","If the Defending Pok\u00e9mon tries to attack during your opponent's next turn, your opponent flips a coin. If tails, that attack does nothing.",""
Colorless,"['Colorless']","Whirlwind","Your opponent switches the Defending Pok\u00e9mon with 1 of his or her Benched Pok\u00e9mon.","10"
Colorless,"['Colorless', 'Colorless']","Flap","","20"
Colorless,"['Colorless']","Covet","Your opponent reveals his or her hand. Choose a card you find there and put it on the bottom of your opponent's deck.",""
Colorless,"['Colorless']","Last Resort","Flip a coin. If tails, this attack does nothing.","60"
Colorless,"['Colorless']","Sweeping Cure","Heal 90 damage from 1 of your Benched Pok\u00e9mon.",""
Colorless,"['Colorless', 'Colorless']","Knock Away","Flip a coin. If heads, this attack does 30 more damage.","30+"
Colorless,"['Colorless']","Imittack","Choose 1 of the Defending Pok\u00e9mon's attacks. If this Pok\u00e9mon has the necessary Energy to use that attack, use it as this attack.",""
Colorless,"['Colorless']","Tackle","","10"
Colorless,"['Colorless', 'Colorless']","Take Down","Flip a coin. If tails, this Pok\u00e9mon does 10 damage to itself.","30"
Colorless,"['Colorless', 'Colorless', 'Colorless', 'Colorless']","Exercise","You may discard as many Energy cards as you like from your hand. If you do, remove that many damage counters from Snorlax.","80"
Colorless,"['Colorless']","Flail","This attack does 10 damage times the number of damage counters on this Pok\u00e9mon.","10\u00d7"
Colorless,"['Fairy', 'Colorless']","Juggling","Flip 4 coins. This attack does 10 damage times the number of heads.","10\u00d7"
Colorless,"['Fairy']","Aromatherapy","Heal 30 damage from each of your Pok\u00e9mon.",""
Colorless,"['Fairy', 'Fairy']","Magical Leaf","Flip a coin. If heads, this attack does 20 more damage and heal 20 damage from this Pok\u00e9mon.","20+"
Colorless,"['Fairy', 'Colorless', 'Colorless']","Rainbow Force","This attack does 30 more damage for each different type of Pok\u00e9mon on your Bench.","10+"
Colorless,"['Fairy', 'Fairy', 'Colorless', 'Colorless']","Power Creation","If this Pok\u00e9mon was healed during this turn, this attack does 80 more damage.","80+"
Colorless,"['Colorless', 'Colorless']","Swagger","Flip a coin. If heads, discard an Energy attached to the Defending Pok\u00e9mon.","20"
Colorless,"['Colorless', 'Colorless', 'Colorless']","Fury Swipes","Flip 3 coins. This attack does 40 damage times the number of heads.","40\u00d7"
Colorless,"['Colorless']","Simultaneous Peck","Flip 2 coins. If either of them is tails, this attack does nothing.","30"
Colorless,"['Colorless', 'Colorless']","Doduo Delivery","Draw 2 cards.",""
Colorless,"['Free']","Restore","Search your discard pile for a Pok\u00e9mon (excluding Pok\u00e9mon LV.X) and put it onto your Bench as a Basic Pok\u00e9mon. Then, you may search your discard pile for up to 3 basic Energy cards and attach them to that Pok\u00e9mon.",""
Colorless,"['Colorless']","Slash","","20"
Colorless,"['Colorless', 'Colorless', 'Colorless']","Cutting Claw","If your opponent has Seviper in play, this attack does 40 damage plus 50 more damage.","40+"
Colorless,"['Colorless']","Double Stab","Flip 2 coins. This attack does 10 damage times the number of heads.","10\u00d7"
Colorless,"['Colorless', 'Colorless']","Doduo Delivery","Draw 2 cards.",""
Colorless,"['Colorless', 'Colorless', 'Colorless']","Fury Attack","Flip 3 coins. This attack does 40 damage times the number of heads.","40\u00d7"
Colorless,"['Colorless', 'Colorless', 'Colorless', 'Colorless']","Knock Away","Flip a coin. If heads, this attack does 30 more damage.","50+"
Colorless,"['Colorless']","Mysterious Beam","Flip a coin. If heads, discard an Energy attached to your opponent's Active Pok\u00e9mon.",""
Colorless,"['Colorless', 'Colorless']","Gust","","20"
Colorless,"['Colorless', 'Colorless']","Proclaim the Night","Your opponent can't play any Item cards from his or her hand during his or her next turn.",""
Colorless,"['Colorless', 'Colorless']","High Flight","Each player reveals his or her hand. This attack does 20 damage times the number of Item cards revealed.","20\u00d7"
Colorless,"['Colorless', 'Colorless', 'Colorless']","Speed Dive","","70"
Colorless,"['Colorless']","Collect","Draw a card.",""
Colorless,"['Colorless', 'Colorless']","Hand Trick","Return Aipom and all cards attached to it to your hand. (If you don't have any Benched Pok\u00e9mon, this attack does nothing.)","20"
Colorless,"['Colorless', 'Colorless']","Tail Influence","Your opponent flips a coin until he or she gets heads. For each tails, remove an Energy card attached to the Defending Pok\u00e9mon and put it on the bottom of your opponent's deck.","30"
Colorless,"['Colorless', 'Colorless']","Charity Tail","Before Ambipom does damage, your opponent may discard 2 cards from his or her hand. If he or she does, this attack's base damage is 10 instead of 80.","80"
Colorless,"['Fairy', 'Colorless', 'Colorless']","Mist Purge","If this Pok\u00e9mon has any Special Energy attached to it, this attack does 30 more damage and heal 30 damage from each of your Pok\u00e9mon.","100+"
Colorless,"['Colorless']","Yawn","The Defending Pok\u00e9mon is now Asleep.",""
Colorless,"['Colorless', 'Colorless']","Powerful Gain","If this Pok\u00e9mon was healed during this turn, this attack does 60 more damage and heal 30 damage from this Pok\u00e9mon.","30+"
Colorless,"['Colorless', 'Colorless', 'Colorless']","Shining Wind","During your opponent's next turn, this Pok\u00e9mon has no Weakness.","80"
Colorless,"['Colorless']","Happy Chance","Does 20 damage plus 10 more damage for each Energy attached to Blissey. Before doing damage, you may search your discard pile for a basic Energy card and attach it to Blissey.","20+"
Colorless,"['Colorless', 'Colorless']","Gatling Peck","Flip 5 coins. This attack does 10 damage times the number of heads.","10\u00d7"
Colorless,"['Colorless']","Dangerous Suspicion","Draw a card. Switch this Pok\u00e9mon with 1 of your Benched Pok\u00e9mon.",""
Colorless,"['Colorless']","Pound","","10"
Colorless,"['Colorless', 'Colorless']","Double Slap","Flip 2 coins. This attack does 20 damage times the number of heads.","20\u00d7"
Colorless,"['Colorless']","Rock Smash","Flip a coin. If heads, this attack does 10 more damage.","10+"
Colorless,"['Colorless']","Bullet Seed","Flip 4 coins. This attack does 20 damage for each heads.","20\u00d7"
Colorless,"['Fairy', 'Colorless']","Body Slam","Flip a coin. If heads, your opponent's Active Pok\u00e9mon is now Paralyzed.","20"
Colorless,"['Colorless']","Collect","Draw a card.",""
Colorless,"['Colorless', 'Colorless']","Slam","Flip 2 coins. This attack does 20 damage times the number of heads.","20\u00d7"
Colorless,"['Colorless']","Rollout","","10"
Colorless,"['Fairy']","Heartfelt Song","Discard a Darkness Energy attached to your opponent's Active Pok\u00e9mon.",""
Colorless,"['Colorless']","Energy Draw","Flip a coin. If heads, search your deck for a basic Energy card and attach it to Latios. Shuffle your deck afterward.","10"
Colorless,"['Grass', 'Lightning', 'Colorless', 'Colorless']","Luster Purge","Discard 3 Energy attached to Latios.","120"
Colorless,"['Colorless', 'Colorless']","Clutch","The Defending Pok\u00e9mon can't retreat until the end of your opponent's next turn.","40"
Colorless,"['Colorless', 'Colorless', 'Colorless', 'Colorless', 'Colorless']","Teampact","Does 30 damage times the number of Team Plasma Pok\u00e9mon you have in play.","30\u00d7"
Colorless,"['Colorless']","Fast Swipe","Discard a random card from your opponent's hand.",""
Colorless,"['Colorless', 'Colorless']","Biting Fang","Flip a coin. If heads, this attack does 20 more damage.","30+"
Colorless,"['Fairy']","Sweet Scent","Heal 20 damage from 1 of your Pok\u00e9mon.",""
Colorless,"['Colorless', 'Colorless']","Flop","","20"
Colorless,"['Colorless']","Tackle","","10"
Colorless,"['Fairy', 'Colorless']","Fairy Wind","","20"
Colorless,"['Colorless']","Shout","Flip a coin. If heads, discard a random card from your opponent's hand.",""
Colorless,"['Colorless', 'Colorless', 'Colorless']","Hyper Voice","","30"
Colorless,"['Colorless']","Heal Bell","Heal 10 damage from each of your Pok\u00e9mon.",""
Colorless,"['Colorless']","Tail Whap","","10"
Colorless,"['Colorless', 'Colorless']","Aerial Ace","Flip a coin. If heads, this attack does 30 more damage.","10+"
Colorless,"['Colorless', 'Colorless']","Hyper Fang","Flip a coin. If tails, this attack does nothing.","40"
Colorless,"['Colorless']","Tackle","","10"
Colorless,"['Colorless', 'Colorless']","Bite","","20"
Colorless,"['Colorless', 'Colorless']","Bubble Beam","Flip a coin. If heads, your opponent's Active Pok\u00e9mon is now Paralyzed.","30"
Colorless,"['Fairy', 'Colorless', 'Colorless']","Superpower","You may do 30 more damage. If you do, this Pok\u00e9mon does 30 damage to itself.","60+"
Colorless,"['Free']","Mumble","","10"
Colorless,"['Colorless']","Uproar","Flip a coin. If heads, this attack does 10 damage to each of your opponent's Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)",""
Colorless,"['Colorless', 'Colorless', 'Colorless', 'Colorless']","Plasma Gale","Discard a Plasma Energy attached to this Pok\u00e9mon. If you can't discard a Plasma Energy, this attack does nothing.","120"
Colorless,"['Colorless']","Pull Out","Search your discard pile for any 1 card, show it to your opponent, and put it on top of your deck.",""
Colorless,"['Colorless']","Double Stab","Flip 2 coins. This attack does 10 damage times the number of heads.","10\u00d7"
Colorless,"['Colorless', 'Colorless']","Jump Kick","Does 20 damage to 1 of your opponent's Benched Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)","20"
Colorless,"['Colorless', 'Colorless', 'Colorless']","Jazzed","If Lopunny evolved from Buneary during this turn, remove all damage counters from Lopunny.","50"
Colorless,"['Colorless']","Burrow","Flip a coin. If heads, prevent all damage done to Gabite by attacks during your opponent's next turn.",""
Colorless,"['Colorless', 'Colorless', 'Colorless']","Distorted Wave","Before doing damage, remove 2 damage counters from the Defending Pok\u00e9mon.","60"
Colorless,"['Colorless', 'Colorless', 'Colorless']","Hyper Beam","Flip a coin. If heads, discard an Energy card attached to the Defending Pok\u00e9mon.","40"
Colorless,"['Colorless', 'Colorless', 'Colorless', 'Colorless']","Draco Meteor","Flip a coin for each of your opponent's Pok\u00e9mon. If that coin flip is heads, this attack does 50 damage to that Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)",""
Colorless,"['Colorless', 'Colorless', 'Colorless', 'Colorless']","Best Dash","During your opponent's next turn, any damage done to Slaking by attacks is increased by 50 (after applying Weakness and Resistance).","150"
Colorless,"['Colorless']","Fake Out","Flip a coin. If heads, your opponent's Active Pok\u00e9mon is now Paralyzed.","30"
Colorless,"['Colorless', 'Colorless']","Ambush","Flip a coin. If heads, this attack does 30 more damage.","40+"
Colorless,"['Fairy']","Mimic","Shuffle your hand into your deck. Then, draw a number of cards equal to the number of cards in your opponent's hand.",""
Colorless,"['Colorless', 'Colorless']","Juggling","Flip 4 coins. This attack does 20 damage times the number of heads.","20\u00d7"
Colorless,"['Colorless']","Child's Punch","Flip a coin. If tails, this attack does nothing.",""
Colorless,"['Colorless', 'Colorless', 'Colorless']","One-Two Punch","Flip a coin. If heads, this attack does 30 damage plus 10 more damage; if tails, this attack does 30 damage.","30+"
Colorless,"['Colorless']","Super Fang","Does damage to the Defending Pok\u00e9mon equal to half the Defending Pok\u00e9mon's remaining HP (rounded up to the nearest 10).",""
Colorless,"['Colorless', 'Colorless']","Peck","","30"
Colorless,"['Colorless', 'Colorless']","Bad Temper","The Defending Pok\u00e9mon is now Confused. During your opponent's next turn, that Pok\u00e9mon's attacks do 60 more damage to the Active Pok\u00e9mon (before applying Weakness and Resistance).","30"
Colorless,"['Colorless', 'Colorless', 'Colorless', 'Colorless']","Defensive Claw","If Teddiursa is on your Bench, this attack does 60 damage plus 20 more damage. If Teddiursa on your Bench has any damage counters on it, this attack does 60 damage plus 40 more damage and remove all damage counters from that Pok\u00e9mon.","60+"
Colorless,"['Colorless']","Trash Burst","You may discard up to 5 Energy cards from your hand. If you do, this attack does 10 damage plus 10 more damage for each Energy card you discarded.","10+"
Colorless,"['Colorless', 'Colorless', 'Colorless', 'Colorless']","Twister","Flip 2 coins. If both are tails, this attack does nothing. For each heads, discard an Energy attached to the Defending Pok\u00e9mon.","50"
Colorless,"['Colorless', 'Colorless', 'Colorless']","Clutch","The Defending Pok\u00e9mon can't retreat during your opponent's next turn.","60"
Colorless,"['Colorless', 'Colorless', 'Colorless']","Ambush","Flip a coin. If heads, this attack does 40 more damage.","80+"
Colorless,"['Colorless', 'Colorless', 'Colorless']","Cacophony","At the end of your opponent's next turn, discard the Defending Pok\u00e9mon and all cards attached to it.",""
Colorless,"['Colorless']","Tail Slap","","10"
Colorless,"['Colorless', 'Colorless']","Slam","Flip 2 coins. This attack does 20 damage times the number of heads.","20\u00d7"
