type,cost,name,text,damage
Psychic,"['Psychic', 'Colorless']","Peck","","20"
Psychic,"['Psychic', 'Psychic', 'Colorless']","Power Lariat","This attack does 30 more damage for each Evolution Pok\u00e9mon on your Bench.","60+"
Psychic,"['Psychic', 'Psychic']","Night Spirits","Flip a number of coins equal to the total number of Sabrina's Gastlys, Sabrina's Haunters, and Sabrina's Gengars you have in play. This attack does 30 damage times the number of heads.","30\u00d7"
Psychic,"['Psychic', 'Colorless']","Knuckle Claws","The Defending Pok\u00e9mon is now Poisoned.","30"
Psychic,"['Colorless']","Slightly Simmer","Search your deck for up to 2 cards and discard them. Shuffle your deck afterward.",""
Psychic,"['Colorless']","Sleight of Hand","Choose up to 3 cards from your hand and put them on top of your deck. Then search your deck for that many basic Energy cards. Show those cards to your opponent, then put them into your hand. Shuffle your deck afterward.",""
Psychic,"['Psychic', 'Colorless']","Slap","","20"
Psychic,"['Colorless']","Hyperspace Punch","This attack does 20 damage to 2 of your opponent's Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)",""
Psychic,"['Psychic', 'Psychic', 'Psychic']","Portal Strike","This Pok\u00e9mon can't use Portal Strike during your next turn.","130"
Psychic,"['Colorless']","Hidden Power","Choose an Energy card attached to the Defending Pok\u00e9mon and put it face down. Treat that card as a Special Energy card that provides Colorless Energy and doesn't have any effect other than providing Energy. Put that card face up at the end of your opponent's next turn.",""
Psychic,"['Psychic', 'Colorless', 'Colorless']","Venomous Fang","Your opponent's Active Pok\u00e9mon is now Poisoned.","70"
Psychic,"['Darkness', 'Darkness', 'Colorless']","Endless Darkness","The Defending Pok\u00e9mon is now Asleep. Flip 2 coins instead of 1 between turns. If either of them is tails, the Defending Pok\u00e9mon is still Asleep. If both of them are tails, the Defending Pok\u00e9mon is Knocked Out.","40"
Psychic,"['Colorless']","Rollout","","10"
Psychic,"['Psychic']","Synchronoise","Does 20 damage to each of your opponent's Benched Pok\u00e9mon that shares a type with the Defending Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)","20"
Psychic,"['Psychic', 'Colorless']","Psyshot","","40"
Psychic,"['Colorless', 'Colorless']","Searing Flame","Flip a coin. If heads, the Defending Pok\u00e9mon is now Burned.","20"
Psychic,"['Colorless']","Luring Light","Switch the Defending Pok\u00e9mon with 1 of your opponent's Benched Pok\u00e9mon.",""
Psychic,"['Psychic', 'Colorless']","Will-O-Wisp","","30"
Psychic,"['Darkness']","Nyan Roll","Flip a coin. If heads, prevent all effects of attacks, including damage, done to this Pok\u00e9mon during your opponent's next turn.","10"
Psychic,"['Darkness']","Nightmare","Your opponent's Active Pok\u00e9mon is now Asleep.","10"
Psychic,"['Darkness', 'Colorless']","Damage Play","Move as many damage counters on your opponent's Benched Pok\u00e9mon as you like to any of your opponent's other Pok\u00e9mon in any way you like.",""
Psychic,"['Psychic']","Blowing Wind","Flip a coin. If heads, put 1 of your Benched Pok\u00e9mon and all cards attached to on top of your deck. Shuffle your deck afterward.",""
Psychic,"['Psychic', 'Colorless']","Ominous Wind","Flip a coin. If heads, the Defending Pok\u00e9mon is now Confused and can't retreat during your opponent's next turn.","10"
Psychic,"['Colorless']","Retaliate","If any of your Pok\u00e9mon were Knocked Out by damage from an opponent's attack during his or her last turn, this attack does 60 more damage.","30+"
Psychic,"['Darkness', 'Colorless']","Mach Claw","This attack's damage isn't affected by Resistance.","60"
Psychic,"['Darkness']","Oblivion Wing","Attach a Darkness Energy card from your discard pile to 1 of your Benched Pok\u00e9mon.","30"
Psychic,"['Darkness', 'Darkness', 'Colorless']","Darkness Blade","Flip a coin. If tails, this Pok\u00e9mon can't attack during your next turn.","100"
Psychic,"['Psychic', 'Colorless']","Teleportation Burst","You may switch Kirlia with 1 of your Benched Pok\u00e9mon.","30"
Psychic,"['Psychic', 'Colorless', 'Colorless']","Super Psy Bolt","","60"
Psychic,"['Colorless']","Supernatural","Look at your opponent's hand. You may use the effect of a Supporter card you find there as the effect of this attack. (The Supporter card remains in your opponent's hand.)",""
Psychic,"['Darkness', 'Colorless']","Dark Bind","You may discard a Darkness Energy card attached to Sableye. If you do, the Defending Pok\u00e9mon is now Paralyzed.","20"
Psychic,"['Free']","Inviting Bell","Search your deck for a Supporter card, show it to your opponent, and put it into your hand. Shuffle your deck afterward.",""
Psychic,"['Psychic', 'Colorless']","Strange Poison","Flip a coin. If heads, the Defending Pok\u00e9mon is now Poisoned. If tails, Muk is now Poisoned.","30"
Psychic,"['Psychic', 'Psychic', 'Colorless']","Strange Sludge","If Muk is Poisoned, this attack does 50 damage plus 20 more damage and the Defending Pok\u00e9mon is now Confused.","50+"
Psychic,"['Psychic', 'Colorless', 'Colorless']","Mind Jack","This attack does 30 more damage for each of your opponent's Benched Pok\u00e9mon.","30+"
Psychic,"['Colorless']","Perplexing Eyes","The Defending Pok\u00e9mon's Weakness is now Psychic until the end of your next turn. (The amount of Weakness doesn't change.)",""
Psychic,"['Psychic']","Poison Sting","Flip a coin. If heads, the Defending Pok\u00e9mon is now Poisoned.",""
Psychic,"['Colorless', 'Colorless']","Tackle","","20"
Psychic,"['Colorless', 'Colorless', 'Colorless']","Madkinesis","Does 20 more damage for each Psychic Energy attached to this Pok\u00e9mon.","30+"
Psychic,"['Free']","Magical Step","The Defending Pok\u00e9mon is now Confused. Put 6 damage counters instead of 3 on the Confused Pok\u00e9mon.",""
Psychic,"['Psychic', 'Colorless']","Grind","Does 20 damage times the amount of Energy attached to Grumpig.","20\u00d7"
Psychic,"['Colorless', 'Colorless']","Antique Magic","Put 3 damage counters on any Pok\u00e9mon (both yours and your opponent's) in any way you like.",""
Psychic,"['Psychic', 'Psychic']","Synchro Attack","If the Defending Pok\u00e9mon has the same remaining HP as Claydol, this attack's base damage is 90 instead of 30.","30"
Psychic,"['Psychic']","Stellar Reign","If your opponent's Active Pok\u00e9mon is an evolved Pok\u00e9mon, devolve it by putting all of the Evolution cards on it into your opponent's hand.","10"
Psychic,"['Free']","Hidden Power","Move any number of basic Energy cards attached to your Pok\u00e9mon to your other Pok\u00e9mon in any way you like.",""
Psychic,"['Colorless']","Scratch","","10"
Psychic,"['Darkness', 'Colorless']","Tail Rap","Flip 2 coins. This attack does 20 damage for each heads.","20\u00d7"
Psychic,"['Colorless']","Smash Turn","You may switch Crawdaunt G with 1 of your Benched Pok\u00e9mon.","10"
Psychic,"['Darkness', 'Colorless', 'Colorless']","Hyper Beam","Flip a coin. If heads, discard an Energy card attached to the Defending Pok\u00e9mon.","40"
Psychic,"['Free']","Hidden Power","Discard up to 2 cards from your hand. For each card you discarded, draw a card.",""
Psychic,"['Darkness']","Torment","Choose 1 of your opponent's Active Pok\u00e9mon's attacks. That Pok\u00e9mon can't use that attack during your opponent's next turn.","30"
Psychic,"['Darkness', 'Colorless']","Slash","","60"
Psychic,"['Colorless']","Call for Family","Search your deck for up to 2 in any combination of Grass Basic Pok\u00e9mon and Psychic Basic Pok\u00e9mon and put them onto your Bench. Shuffle your deck afterward.",""
Psychic,"['Psychic']","Hypnosis","The Defending Pok\u00e9mon is now Asleep.","10"
Psychic,"['Colorless']","Amnesia","Choose 1 of the Defending Pok\u00e9mon's attacks. That Pok\u00e9mon can't use that attack during your opponent's next turn.",""
Psychic,"['Psychic']","Gastro Acid","Flip a coin. If heads, the Defending Pok\u00e9mon is now Paralyzed.",""
Psychic,"['Psychic', 'Colorless']","Psyshock","Flip a coin. If heads, the Defending Pok\u00e9mon is now Paralyzed.","20"
Psychic,"['Psychic', 'Colorless', 'Colorless']","Link Blast","If Kirlia and the Defending Pok\u00e9mon have a different amount of Energy attached to them, this attack's base damage is 30 instead of 60.","60"
Psychic,"['Free']","Healing Look","Remove 3 damage counters from each of your Benched Pok\u00e9mon.",""
Psychic,"['Psychic', 'Psychic']","Supreme Blast","If you don't have Uxie LV.X and Azelf LV.X in play, this attack does nothing. Discard all Energy attached to Mesprit.","200"
Psychic,"['Colorless']","Rescue","Search your discard pile for up to 2 Pok\u00e9mon, show them to your opponent, and put them into your hand.",""
Psychic,"['Psychic', 'Colorless']","Scratch","","30"
Psychic,"['Colorless']","Slow Trip Gas","At the end of your opponent's next turn, the Defending Pok\u00e9mon is now Confused.",""
Psychic,"['Psychic', 'Colorless']","Desperate Slap","If Mr. Mime already has 5 or more damage counters on it, this attack does 20 damage plus 40 more damage.","20+"
Psychic,"['Psychic', 'Colorless']","Damage Even","Count the number of damage counters on Dusknoir. Put that many damage counters on 1 of your opponent's Pok\u00e9mon.",""
Psychic,"['Psychic', 'Psychic', 'Colorless']","Night Spin","Prevent all effects of an attack, including damage, done to Dusknoir by your opponent's Pok\u00e9mon that has 2 or less Energy attached to it during your opponent's next turn.","50"
Psychic,"['Darkness']","Gnaw and Run","Switch Stunky with 1 of your Benched Pok\u00e9mon.","10"
Psychic,"['Colorless', 'Colorless']","Double Scratch","Flip 2 coins. This attack does 20 damage times the number of heads.","20\u00d7"
Psychic,"['Darkness']","Call for Family","Search your deck for a Basic Pok\u00e9mon and put it onto your Bench. Then, shuffle your deck.",""
Psychic,"['Colorless', 'Colorless']","Headbutt","","20"
Psychic,"['Darkness']","Surprise Attack","Flip a coin. If tails, this attack does nothing.","20"
Psychic,"['Colorless', 'Colorless']","Hidden Power","During your opponent's next turn, whenever your opponent flips a coin, treat it as tails.",""
Psychic,"['Psychic', 'Colorless']","Smokescreen","If the Defending Pok\u00e9mon tries to attack during your opponent's next turn, your opponent flips a coin. If tails, that attack does nothing.","20"
Psychic,"['Free']","Crash Chant","Choose up to 4 in any combination of Pok\u00e9mon Tool cards and Technical Machine cards in play (both yours and your opponent's) and discard them. This attack does 20 damage times the number of cards discarded in this way.","20\u00d7"
Psychic,"['Psychic', 'Colorless']","Horror Chant","If your opponent has 4 or more Benched Pok\u00e9mon, choose 1 of them and return that Pok\u00e9mon and all cards attached to it to your opponent's hand.","40"
Psychic,"['Colorless']","Scout","Your opponent reveals his or her hand.",""
Psychic,"['Darkness', 'Colorless']","Fasten Claws","Flip a coin. If heads, this attack does 10 more damage.","20+"
Psychic,"['Psychic', 'Colorless']","Strange Spin","If you have the same number of cards in your hand as your opponent, this attack does 20 damage plus 40 more damage and the Defending Pok\u00e9mon is now Confused.","20+"
Psychic,"['Psychic', 'Colorless', 'Colorless']","Heavy Potential","Put a number of damage counters on each of your opponent's Pok\u00e9mon equal to the number of Colorless Energy in that Pok\u00e9mon's Retreat Cost (after applying effects to the Retreat Cost).",""
Psychic,"['Free']","Scorpion Grapple","Flip a coin. If heads, the Defending Pok\u00e9mon is now Paralyzed. If tails, the Defending Pok\u00e9mon can't retreat during your opponent's next turn.","10"
Psychic,"['Colorless', 'Colorless']","Cross Poison","Flip 4 coins. This attack does 20 damage times the number of heads. If 2 or more of them are heads, the Defending Pok\u00e9mon is now Poisoned.","20\u00d7"
Psychic,"['Darkness', 'Darkness', 'Colorless']","Derail","Discard all Special Energy cards attached to the Defending Pok\u00e9mon.","60"
Psychic,"['Free']","Energy Absorption","Search your discard pile for up to 2 Energy cards and attach them to Mewtwo.",""
Psychic,"['Psychic']","Recover","Discard a Psychic Energy attached to Mewtwo and remove 6 damage counters from Mewtwo.",""
Psychic,"['Psychic', 'Psychic', 'Colorless']","Psyburn","","60"
Psychic,"['Psychic', 'Colorless', 'Colorless']","Darkness Mist","If the Defending Pok\u00e9mon already has 2 or more damage counters on it, this attack does 60 damage plus 20 more damage.","60+"
Psychic,"['Colorless']","Slap","","10"
Psychic,"['Psychic', 'Colorless']","Psy Bolt","Flip a coin. If heads, your opponent's Active Pok\u00e9mon is now Paralyzed.","10"
Psychic,"['Psychic', 'Colorless']","Toxic Fang","The Defending Pok\u00e9mon is now Poisoned. Put 2 damage counters instead of 1 on the Defending Pok\u00e9mon between turns.",""
Psychic,"['Colorless', 'Colorless']","Hidden Power","Flip a coin. If heads, your opponent returns the Defending Pok\u00e9mon and all cards attached to it to his or her hand. (If your opponent doesn't have any Benched Pok\u00e9mon or other Active Pok\u00e9mon, this attack does nothing.)",
Psychic,"['Psychic', 'Colorless']","Psychic Shield","Prevent all effects of attacks, including damage, done to Celebi ex by your opponent's Pok\u00e9mon","30"
Psychic,"['Psychic', 'Colorless']","Hidden Power","Choose 1 of the Defending Pok\u00e9mon's attacks. That Pok\u00e9mon can't use that attack during your opponent's next turn.",10
Psychic,"['Psychic']","Dark One-eye","You may discard a card from your hand. If you do, your opponent discards a card from his or her hand.","20"
Psychic,"['Psychic', 'Colorless', 'Colorless']","Ambush","Flip a coin. If heads, this attack does 40 damage plus 20 more damage.","40+"
Psychic,"['Psychic', 'Colorless']","Confuse Ray","Flip a coin. If heads, the Defending Pok\u00e9mon is now Confused.","20"
Psychic,"['Psychic', 'Colorless', 'Colorless']","Trick Room","If you have a Stadium card in play, this attack does 40 damage plus 20 more damage. If your opponent has a Stadium card in play, remove 2 damage counters from Dusclops.","40+"
Psychic,"['Free']","Impersonate","Search your deck for a Supporter card and discard it. Shuffle your deck afterward. Then, use the effect of that card as the effect of this attack.",""
Psychic,"['Darkness']","Overconfident","If the Defending Pok\u00e9mon has fewer remaining HP than Sableye, this attack's base damage is 40.","10"
Psychic,"['Free']","Swarm","Search your deck for Murkrow and put it onto your Bench. Shuffle your deck afterward.",""
Psychic,"['Colorless', 'Colorless']","Hide Crowd","Switch Murkrow with 1 of your Benched Pok\u00e9mon.","20"
Psychic,"['Colorless']","Beat","","10"
Psychic,"['Psychic', 'Colorless']","Gust","","20"
Psychic,"['Psychic']","Cursed Drop","Put 3 damage counters on your opponent's Pok\u00e9mon in any way you like.",""
Psychic,"['Psychic']","Future Sight","Look at the top 5 cards of your deck and put them back on top of your deck in any order.",""
Psychic,"['Colorless', 'Colorless', 'Colorless']","Fastwave","This attack's damage isn't affected by Resistance, Pok\u00e9-Powers, Pok\u00e9-Bodies, or any other effects on the Defending Pok\u00e9mon.","50"
Psychic,"['Colorless', 'Colorless']","Nap","Heal 40 damage from this Pok\u00e9mon.",""
Psychic,"['Psychic', 'Colorless', 'Colorless']","Pound","","40"
Psychic,"['Colorless']","Constrict","Flip a coin. If heads, the Defending Pok\u00e9mon is now Paralyzed.",""
Psychic,"['Psychic']","Linear Attack","Choose 1 of your opponent's Pok\u00e9mon. This attack does 10 damage to that Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)",""
Psychic,"['Darkness']","Bite","","10"
Psychic,"['Darkness', 'Colorless', 'Colorless']","Darkness Fang","","30"
Psychic,"['Psychic']","Silhouette","Put 1 damage counter on the Defending Pok\u00e9mon. If the Defending Pok\u00e9mon already has any damage counters on it, put 2 damage counters on that Pok\u00e9mon instead.",""
Psychic,"['Colorless', 'Colorless']","Will-o'-the-wisp","","20"
Psychic,"['Colorless']","Hypnosis","The Defending Pok\u00e9mon is now Asleep.",""
Psychic,"['Psychic', 'Colorless']","Headbutt","","20"
Psychic,"['Colorless']","Tackle","","10"
Psychic,"['Psychic', 'Colorless']","Surprise Attack","Flip a coin. If tails, this attack does nothing.","30"
Psychic,"['Psychic']","Expand","During your opponent's next turn, any damage done to Drifblim by attacks is reduced by 10 (after applying Weakness and Resistance).","30"
Psychic,"['Colorless', 'Colorless', 'Colorless']","Whirlwind","Your opponent switches the Defending Pok\u00e9mon with 1 of his or her Benched Pok\u00e9mon.","60"
Psychic,"['Colorless', 'Colorless']","Glide","","50"
Psychic,"['Psychic', 'Psychic', 'Colorless', 'Colorless']","Lunar Javelin","Discard 2 Psychic Energy from this Pok\u00e9mon.","200"
Psychic,"['Psychic', 'Psychic', 'Psychic', 'Colorless']","Requiem GX","(You can't use more than 1 GX attack in a game.)","250"
Psychic,"['Psychic', 'Colorless']","Enemy Show","For each of your opponent's Pok\u00e9mon in play, put 1 damage counter on your opponent's Pok\u00e9mon in any way you like.",""
Psychic,"['Psychic']","Confuse Ray","Flip a coin. If heads, the Defending Pok\u00e9mon is now Confused.","20"
Psychic,"['Colorless', 'Colorless', 'Colorless']","Energy Crush","Does 20 damage plus 10 more damage for each Energy attached to all of your opponent's Pok\u00e9mon.","20+"
Psychic,"['Colorless']","Gouge","Flip a coin. If heads, this attack does 10 damage plus 10 more damage; if tails, this attack does 10 damage.","10+"
Psychic,"['Psychic', 'Colorless', 'Colorless']","Psysplash","Does 10 damage to each of your opponent's Pok\u00e9mon for each Energy card attached to that Pok\u00e9mon. Don't apply Weakness and Resistance.",""
Psychic,"['Darkness']","Dark Slumber","At the end of your opponent's next turn, the Defending Pok\u00e9mon is now Asleep.","10"
Psychic,"['Darkness', 'Darkness', 'Colorless']","Dark Resolve","If the Defending Pok\u00e9mon is Asleep, remove 4 damage counters from Darkrai.","40"
Psychic,"['Colorless']","Tackle","","10"
Psychic,"['Psychic', 'Colorless']","Big Explosion","Drifloon does 50 damage to itself.","50"
Psychic,"['Psychic', 'Colorless', 'Colorless']","Flip Over","Wobbuffet does 10 damage to itself, and don't apply Weakness and Resistance to this damage.","50"
Psychic,"['Free']","Counting Song","Put up to 3 damage counters on Duskull.\u00a0 Then, put that many damage counters on the Defending Pok\u00e9mon.",""
Psychic,"['Psychic']","Ram","","10"
Psychic,"['Psychic', 'Colorless']","Night Bind","Flip a coin.\u00a0 If heads, your opponent can't attach any Energy cards from his or her hand to the Active Pok\u00e9mon during his or her next turn.","20"
Psychic,"['Colorless']","Hidden Power","","20"
Psychic,"['Colorless']","Ghastly Sound","Flip a coin. If heads, your opponent can't play any Supporter cards from his or her hand during his or her next turn.",""
Psychic,"['Psychic', 'Psychic']","Finger Poke","Flip a coin. If heads, the Defending Pok\u00e9mon is now Poisoned.","20"
Psychic,"['Psychic', 'Colorless']","Swallow Up","Before doing damage, count the remaining HP of the Defending Pok\u00e9mon and Swalot. If the Defending Pok\u00e9mon has fewer remaining HP than Swalot's, this attack does 80 damage instead.","30"
Psychic,"['Psychic', 'Psychic', 'Colorless']","Gunk Shot","The Defending Pok\u00e9mon is now Poisoned.","60"
Psychic,"['Psychic']","Misty Gale","Heal 30 damage from each of your Benched Pok\u00e9mon.","30"
Psychic,"['Colorless', 'Colorless']","Break Through","This attack does 30 damage to 1 of your opponent's Benched Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)","30"
Psychic,"['Psychic', 'Colorless', 'Colorless']","Lagoon Flight","","70"
Psychic,"['Psychic']","Hidden Power","Remove the Special Condition Asleep from the Defending Pok\u00e9mon.","10"
Psychic,"['Colorless']","Hidden Power","Search your deck for any 1 card and discard it. Shuffle your deck afterward.",""
Psychic,"['Psychic']","Hidden Power","Does 10 damage to each of your Benched Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)","30"
Psychic,"['Psychic']","Ear Influence","Move as many damage counters on your opponent's Pok\u00e9mon as you like to any of your opponent's other Pok\u00e9mon in any way you like.",""
Psychic,"['Psychic', 'Psychic', 'Psychic']","Psychic","This attack does 10 more damage for each Energy attached to your opponent's Active Pok\u00e9mon.","60+"
Psychic,"['Colorless']","Trading Places","Switch this Pok\u00e9mon with 1 of your Benched Pok\u00e9mon.",""
Psychic,"['Psychic', 'Colorless', 'Colorless']","Psyjamming","Move as many Special Energy attached to your opponent's Pok\u00e9mon to your opponent's other Pok\u00e9mon in any way you like.",""
Psychic,"['Psychic', 'Colorless', 'Colorless', 'Colorless']","Shadow Punch","This attack's damage isn't affected by Resistance.","60"
Psychic,"['Psychic', 'Psychic']","Mind Shock","Don't apply Weakness or Resistance for this attack.","30"
Psychic,"['Colorless']","Bounce","After your attack, you may switch Spoink with 1 of your Benched Pok\u00e9mon.","10"
Psychic,"['Psychic']","See Off","Search your deck for 1 Pok\u00e9mon and put it in the Lost Zone. Shuffle your deck afterward.",""
Psychic,"['Psychic']","Energy Burst","Does 10 damage times the total amount of Energy attached to Gardevoir and the Defending Pok\u00e9mon.","10\u00d7"
Psychic,"['Psychic', 'Colorless']","Hidden Power","Flip a coin. If heads, search your discard pile for a card, show it to your opponent, and put it on top of your deck.",20
Psychic,"['Colorless']","Hidden Power","The Defending Pok\u00e9mon is now Asleep.",10
Psychic,"['Colorless', 'Colorless']","Smash Kick","","20"
Psychic,"['Psychic', 'Colorless', 'Colorless']","Quick Attack","Flip a coin. If heads, this attack does 30 damage plus 20 more damage.","30+"
Psychic,"['Psychic']","Hidden Power","","10"
Psychic,"['Psychic']","Energy Absorption","Choose up to 2 Energy cards from your discard pile and attach them to Mewtwo.",""
Psychic,"['Psychic', 'Psychic', 'Colorless']","Psyburn","","40"
Psychic,"['Psychic', 'Colorless']","Swift","This attack's damage isn't affected by Weakness, Resistance, Pok\u00e9-Powers, Pok\u00e9-Bodies, or any other effects on that Pok\u00e9mon.","30"
Psychic,"['Psychic']","Hidden Power","","10"
Psychic,"['Psychic']","Call Back","Put a Baby Pok\u00e9mon or Basic Pok\u00e9mon card from your opponent's discard pile onto his or her Bench. Put 1 damage counter on that Pok\u00e9mon. (You can't use this attack if your Bench is full.)",""
Psychic,"['Psychic', 'Psychic']","Surround","Flip a coin. If heads, the Defending Pok\u00e9mon is now Asleep. If tails, the Defending Pok\u00e9mon can't retreat during your opponent's next turn.","20"
Psychic,"['Colorless']","Down Draw","Draw 2 cards from the bottom of your deck.",""
Psychic,"['Psychic', 'Colorless']","Feint Attack","Choose 1 of your opponent's Pok\u00e9mon. This attack does 20 damage to that Pok\u00e9mon. This attack's damage isn't affected by Weakness, Resistance, Pok\u00e9-Powers, Pok\u00e9-Bodies, or any other effects on that Pok\u00e9mon.",""
Psychic,"['Psychic']","Mind Bend","Flip a coin. If heads, the Defending Pok\u00e9mon is now Confused.","10"
Psychic,"['Colorless', 'Colorless']","Gust","","20"
Psychic,"['Psychic', 'Colorless', 'Colorless']","Psychic","Does 10 more damage for each Energy attached to the Defending Pok\u00e9mon.","50+"
Psychic,"['Colorless', 'Colorless']","Pound","","20"
Psychic,"['Psychic', 'Colorless', 'Colorless']","Poison Gas","The Defending Pok\u00e9mon is now Poisoned.","30"
Psychic,"['Colorless']","Rollout","","20"
Psychic,"['Colorless']","Hexed Mirror","Shuffle your hand into your deck. Then, draw a number of cards equal to the number of cards in your opponent's hand.",""
Psychic,"['Colorless']","Confuse Ray","Flip a coin. If heads, the Defending Pok\u00e9mon is now Confused.","10"
Psychic,"['Darkness']","Junk Hunt","Put 2 Item cards from your discard pile into your hand.",""
Psychic,"['Darkness']","Corner","The Defending Pok\u00e9mon can't retreat during your opponent's next turn.",""
Psychic,"['Colorless', 'Colorless']","Lunge","Flip a coin. If tails, this attack does nothing.",""
Psychic,"['Psychic']","Little Grudge","During your opponent's next turn, if this Pok\u00e9mon is Knocked Out by damage from an attack, discard an Energy attached to the Attacking Pok\u00e9mon.",""
Psychic,"['Psychic', 'Colorless']","Nightmare","Flip a coin. If heads, your opponent's Active Pok\u00e9mon is now Asleep.","20"
Psychic,"['Colorless', 'Colorless']","Triple Poison","Your opponent's Active Pok\u00e9mon is now Poisoned. Put 3 damage counters instead of 1 on that Pok\u00e9mon between turns.",""
Psychic,"['Psychic', 'Psychic', 'Colorless']","Smash Uppercut","This attack's damage isn't affected by Resistance.","80"
Psychic,"['Colorless']","Paralyzing Gaze","Flip a coin. If heads, the Defending Pok\u00e9mon is now Paralyzed.",""
Psychic,"['Darkness', 'Colorless']","Shadow Bind","The Defending Pok\u00e9mon can't retreat during your opponent's next turn.","20"
Psychic,"['Darkness', 'Colorless']","Rising Lunge","Flip a coin. If heads, this attack does 20 more damage.","10+"
Psychic,"['Colorless']","Scratch","","10"
Psychic,"['Darkness', 'Colorless']","Flash Claw","Your opponent discards a card from his or her hand.",""
Psychic,"['Colorless']","Icy Wind","Your opponent's Active Pok\u00e9mon is now Asleep.",""
Psychic,"['Darkness', 'Colorless']","Scratch","","20"
Psychic,"['Colorless']","Collect","Draw a card.",""
Psychic,"['Darkness', 'Colorless', 'Colorless']","Spray Fluid","","30"
Psychic,"['Colorless', 'Colorless']","Psychic Boom","Does 20 damage plus 10 more damage for each Energy attached to the Defending Pok\u00e9mon.","20+"
Psychic,"['Psychic', 'Psychic', 'Colorless']","Shadow Crush","You may discard a Psychic Energy card attached to Claydol ex. If you do, discard an Energy card attached to the Defending Pok\u00e9mon.","60"
Psychic,"['Psychic']","Hidden Power","","10"
Psychic,"['Psychic']","Psych Up","During your next turn, this Pok\u00e9mon's Psych Up attack does 20 more damage (before applying Weakness and Resistance).","10"
Psychic,"['Darkness', 'Colorless']","Push Down","Your opponent switches his or her Active Pok\u00e9mon with 1 of his or her Benched Pok\u00e9mon.","30"
Psychic,"['Darkness', 'Colorless', 'Colorless']","Acid Spray","Flip a coin. If heads, discard an Energy attached to your opponent's Active Pok\u00e9mon.","70"
Psychic,"['Free']","Delivery","Flip a coin. If heads, put any 1 card from your discard pile into your hand.",""
Psychic,"['Psychic']","Reaction","Switch Drifloon with 1 of your Benched Pok\u00e9mon.","20"
Psychic,"['Grass']","Sleep Power","The Defending Pok\u00e9mon is now Asleep.","10"
Psychic,"['Psychic']","Psyshock","Flip a coin. If heads, the Defending Pok\u00e9mon is now Paralyzed.","10"
Psychic,"['Darkness', 'Colorless']","Surprise Attack","Flip a coin. If tails, this attack does nothing.","40"
Psychic,"['Darkness']","Moonless Madness","Your opponent's Active Pok\u00e9mon is now Confused.",""
Psychic,"['Darkness', 'Colorless']","Dark Edge","Discard an Energy attached to this Pok\u00e9mon.","30"
Psychic,"['Darkness']","Dark Clamp","The Defending Pok\u00e9mon can't retreat during your opponent's next turn.","10"
Psychic,"['Darkness', 'Colorless', 'Colorless']","Double Swing","Flip 2 coins. This attack does 60 damage times the number of heads.","60\u00d7"
Psychic,"['Psychic']","Ominous Eyes","Put 1 damage counter on 1 of your opponent's Pok\u00e9mon.",""
Psychic,"['Psychic']","Shatter Shot","This attack does 30 damage times the amount of Psychic Energy attached to this Pok\u00e9mon.","30\u00d7"
Psychic,"['Psychic', 'Psychic', 'Colorless']","Damage Change","Switch all damage counters on this Pok\u00e9mon with those on your opponent's Active Pok\u00e9mon.",""
Psychic,"['Psychic', 'Colorless']","Hidden Power","","20"
Psychic,"['Psychic']","Hidden Power","","10"
Psychic,"['Psychic']","Removal Beam","Flip a coin. If heads, discard 1 Energy card attached to the Defending Pok\u00e9mon.","10"
Psychic,"['Psychic', 'Colorless', 'Colorless']","Super Psy","","50"
Psychic,"['Colorless']","Peck","","10"
Psychic,"['Psychic', 'Colorless']","Swift Lunge","You may have your opponent switch his or her Active Pok\u00e9mon with 1 of his or her Benched Pok\u00e9mon.","30"
Psychic,"['Psychic', 'Psychic', 'Psychic']","Piercing Prizes","This attack does 20 more damage for each of your remaining Prize cards.","50+"
Psychic,"['Colorless']","Headbutt","","10"
Psychic,"['Psychic', 'Colorless']","Hypnoblast","The Defending Pok\u00e9mon is now Asleep.","20"
Psychic,"['Lightning', 'Psychic']","Reflect Shield","If an attack does damage to Shining Mewtwo during your opponent's next turn (even if Shining Mewtwo is Knocked Out), flip a coin. If heads, prevent all damage done to Shining Mewtwo from that attack (any other effects of attacks still happen) and do 20 damage to the attacking Pok\u00e9mon.",""
Psychic,"['Psychic', 'Psychic', 'Fire']","Psyburst","Discard a Energy card attached to Shining Mewtwo or this attack does nothing. This attack does 40 damage plus 10 damage for each Energy attached to the Defending Pok\u00e9mon.","40+"
Psychic,"['Darkness', 'Colorless', 'Colorless']","Riot","Does 30 damage plus 10 more damage for each Pok\u00e9mon that isn't an Evolved Pok\u00e9mon in play (both yours and your opponent's).","30+"
Psychic,"['Psychic', 'Colorless']","Mini Link","If Solosis is on your Bench, this attack does 30 more damage.","10+"
Psychic,"['Colorless', 'Colorless']","Bite","","20"
