type,cost,name,text,damage
Lightning,"['Lightning', 'Colorless', 'Colorless']","Electro Ball","Discard an Energy attached to this Pok\u00e9mon.","70"
Lightning,"['Colorless', 'Colorless', 'Colorless']","Thunder Lance","This attack does 20 more damage for each Lightning Energy attached to this Pok\u00e9mon.","50+"
Lightning,"['Lightning', 'Colorless']","Flash Impact","Does 30 damage to 1 of your Pok\u00e9mon, and don't apply Weakness and Resistance to this damage.","60"
Lightning,"['Water', 'Colorless']","Wave Splash","","20"
Lightning,"['Lightning']","Payback","If your opponent has only 1 Prize card left, this attack does 10 damage plus 30 more damage.","10+"
Lightning,"['Colorless']","Gnaw","","10"
Lightning,"['Lightning', 'Colorless']","Thunder Jolt","Flip a coin. If tails, Pikachu does 10 damage to itself.","30"
Lightning,"['Lightning']","Thundershock","Flip a coin. If heads, the Defending Pok\u00e9mon is now Paralyzed.","10"
Lightning,"['Colorless', 'Colorless', 'Colorless']","Fly","Flip a coin. If tails, this attack does nothing. If heads, prevent all effects of an attack, including damage, done to Flying Pikachu during your opponent's next turn.","30"
Lightning,"['Colorless', 'Colorless']","Spin Storm","Flip a coin. If heads, your opponent returns the Defending Pok\u00e9mon and all cards attached to it to his or her hand.",""
Lightning,"['Colorless', 'Colorless', 'Colorless']","Air Slash","Flip a coin. If tails, discard an Energy attached to Fan Rotom.","60"
Lightning,"['Colorless', 'Colorless']","Hail","This attack does 10 damage to each of your opponent's Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)",""
Lightning,"['Water', 'Colorless', 'Colorless']","Crushing Ice","Does 40 damage plus 10 more damage for each Colorless Energy in the Defending Pok\u00e9mon's Retreat Cost (after applying effects to the Retreat Cost).","40+"
Lightning,"['Lightning']","Energy Extract","Search your deck for a basic Energy card and attach it to this Pok\u00e9mon. Shuffle your deck afterward.",""
Lightning,"['Colorless', 'Colorless']","Plasmagic","Move 2 damage counters from each of your Pok\u00e9mon to your opponent's Active Pok\u00e9mon.",""
Lightning,"['Colorless']","Reckless Charge","This Pok\u00e9mon does 10 damage to itself.","20"
Lightning,"['Colorless', 'Colorless']","Knuckle Punch","","20"
Lightning,"['Colorless', 'Colorless']","Knuckle Punch","","30"
Lightning,"['Lightning', 'Lightning', 'Colorless']","Electroslug","","90"
Lightning,"['Colorless']","Warm Up","Search your deck for a Fire Energy card and attach it to 1 of your Benched Pok\u00e9mon. Shuffle your deck afterward.",""
Lightning,"['Fire', 'Colorless', 'Colorless']","Heat Burn","The Defending Pok\u00e9mon is now Burned.","40"
Lightning,"['Lightning']","Eerie Impulse","Flip a coin. If heads, discard an Energy attached to 1 of your opponent's Pok\u00e9mon.",""
Lightning,"['Colorless', 'Colorless']","Rollout","","40"
Lightning,"['Free']","Electromagnetic Induction","Search your deck for up to 2 Lightning Energy cards and attach them to 1 of your Pok\u00e9mon. Shuffle your deck afterward.",""
Lightning,"['Lightning', 'Colorless']","Explosive Thunder","Discard all basic Lightning Energy cards attached to Raichu. This attack does 30 damage times the number of Lightning Energy cards you discarded.","30\u00d7"
Lightning,"['Free']","Find a Friend","Flip a coin. If heads, search your deck for a Pok\u00e9mon, show it to your opponent, and put it into your hand. Shuffle your deck afterward.",""
Lightning,"['Colorless']","Recharge","Search your deck for a Lightning Energy card and attach it to Voltorb. Shuffle your deck afterward.",""
Lightning,"['Lightning', 'Colorless']","Rolling Attack","","20"
Lightning,"['Colorless']","Lightning Twister","Does 20 damage times the number of basic Energy cards attached to Manectric.","20\u00d7"
Lightning,"['Lightning', 'Lightning', 'Lightning']","Chain Lightning","Does 20 damage to each of your opponent's Benched Pok\u00e9mon that is the same type as the Defending Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)","70"
Lightning,"['Colorless']","Thunder Wave","Flip a coin. If heads, your opponent's Active Pok\u00e9mon is now Paralyzed.",""
Lightning,"['Lightning', 'Colorless']","Tackle","","20"
Lightning,"['Colorless', 'Colorless']","Slash","","20"
Lightning,"['Grass', 'Colorless', 'Colorless']","Mow Down","Flip a coin. If heads, discard an Energy card attached to each of your opponent's Pok\u00e9mon.","50"
Lightning,"['Colorless']","Ram","","20"
Lightning,"['Lightning', 'Lightning', 'Colorless']","Thunder Shock","Flip a coin. If heads, your opponent's Active Pok\u00e9mon is now Paralyzed.","50"
Lightning,"['Lightning', 'Lightning', 'Colorless']","Gigavolt","Flip a coin. If heads, this attack does 40 more damage. If tails, your opponent's Active Pok\u00e9mon is now Paralyzed.","80+"
Lightning,"['Colorless']","Double Thread","This attack does 30 damage to 2 of your opponent's Pok\u00e9mon. Also apply Weakness and Resistance for Benched Pok\u00e9mon.",""
Lightning,"['Lightning']","Electroweb","The Defending Pok\u00e9mon can't retreat during your opponent's next turn.","30"
Lightning,"['Colorless']","Scratch","","10"
Lightning,"['Lightning', 'Colorless']","Thundershock","Flip a coin. If heads, the Defending Pok\u00e9mon is now Paralyzed.","10"
Lightning,"['Colorless', 'Colorless']","Stomp","Flip a coin. If heads, this attack does 20 more damage.","20+"
Lightning,"['Lightning', 'Lightning', 'Colorless']","Wild Charge","This Pok\u00e9mon does 10 damage to itself.","70"
Lightning,"['Lightning']","Thunder Wave","Flip a coin. If heads, your opponent's Active Pok\u00e9mon is now Paralyzed.",""
Lightning,"['Lightning', 'Colorless', 'Colorless']","Electro Ball","","50"
Lightning,"['Lightning', 'Colorless', 'Colorless']","Gyro Ball","You may switch Magnezone with 1 of your Benched Pok\u00e9mon. If you do, your opponent switches the Defending Pok\u00e9mon with 1 of his or her Benched Pok\u00e9mon.","60"
Lightning,"['Free']","Slice","Raichu can't use Slice during your next turn.","30"
Lightning,"['Colorless', 'Colorless', 'Colorless']","Split Ball","Move an Energy card attached to Raichu to 1 of your Benched Pok\u00e9mon.","50"
Lightning,"['Lightning', 'Lightning', 'Colorless']","Burst Ball","Discard 3 Energy attached to any of your Pok\u00e9mon in any way you like.","100"
Lightning,"['Colorless']","Gnaw","","10"
Lightning,"['Lightning', 'Colorless']","Thunder Jolt","Flip a coin. If tails, Pikachu does 10 damage to itself.","30"
Lightning,"['Lightning']","Thunder Fang","Flip a coin. If heads, the Defending Pok\u00e9mon is now Paralyzed.","20"
Lightning,"['Lightning', 'Lightning', 'Colorless']","Lightning Strike","You may discard 2 Energy attached to Jolteon. If you do, this attack's base damage is 90 instead of 50.","50"
Lightning,"['Lightning', 'Colorless']","Thundershock","Flip a coin. If heads, the Defending Pok\u00e9mon is now Paralyzed.","20"
Lightning,"['Lightning', 'Colorless', 'Colorless']","Pin Missile","Flip 4 coins. This attack does 20 damage times the number of heads.","20\u00d7"
Lightning,"['Free']","Minor Errand-Running","Search your deck for a basic Energy card, show it to your opponent, and put it into your hand. Shuffle your deck afterward.",""
Lightning,"['Lightning']","Expand","During your opponent's next turn, any damage done to Mareep by attacks is reduced by 10 (after applying Weakness and Resistance).","10"
Lightning,"['Lightning']","Low Current","If Electrode was damaged by an attack during your opponent's last turn, the Defending Pok\u00e9mon is now Paralyzed.","30"
Lightning,"['Colorless', 'Colorless', 'Colorless']","Swift","This attack's damage isn't affected by Weakness, Resistance, Pok\u00e9-Powers, Pok\u00e9-Bodies, or any other effects on the Defending Pok\u00e9mon.","60"
Lightning,"['Lightning']","Flash","If the Defending Pokemon tries to attack during your opponent's next turn, your opponent flips a coin. If tails, that attack does nothing.","20"
Lightning,"['Colorless', 'Colorless']","Electro Diffusion","Does 40 damage plus 10 more damage for each Lightning Energy attached to Electrode. Flip a coin. If tails, discard all Lightning Energy attached to Electrode.","40+"
Lightning,"['Free']","Electric Circuit","Search your discard pile for up to 4 Lightning Energy cards, show them to your opponent, and put them into your hand.",""
Lightning,"['Colorless']","Pound","","10"
Lightning,"['Lightning', 'Colorless']","(+) Spark","If Plusle is on your Bench, this attack does 20 damage to 1 of your opponent's Benched Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)","20"
Lightning,"['Colorless']","Call for Family","Search your deck for a Basic Pok\u00e9mon and put it onto your Bench. Shuffle your deck afterward.",""
Lightning,"['Lightning', 'Colorless']","(-) Boost","If Minun is on your Bench, this attack does 20 damage plus 20 more damage.","20+"
Lightning,"['Lightning', 'Lightning']","Bustle","Flip 2 coins. This attack does 20 damage times the number of heads. If either coin is heads, the Defending Pok\u00e9mon is now Confused.","20\u00d7"
Lightning,"['Lightning', 'Colorless']","Quick Turn","Flip 2 coins. This attack does 20 damage times the number of heads.","20\u00d7"
Lightning,"['Lightning']","Lightning Ball","","10"
Lightning,"['Lightning', 'Colorless', 'Colorless']","Thunderbolt","Discard all Energy cards attached to Pikachu.","50"
Lightning,"['Free']","Ram","","10"
Lightning,"['Lightning', 'Colorless']","Random Spark","Choose 1 of your opponent's Pok\u00e9mon. This attack does 20 damage to that Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)",""
Lightning,"['Lightning', 'Colorless']","Pulse Barrier","Discard all of your opponent's Pok\u00e9mon Tool cards and Stadium cards in play. If you do, prevent all effects, including damage, done to Electivire during your opponent's next turn.","50"
Lightning,"['Free']","Screech","If an attack does damage to the Defending Pok\u00e9mon (after applying Weakness and Resistance), that attack does 20 more damage to that Pok\u00e9mon until the end of your next turn.",""
Lightning,"['Colorless']","Double Spin","Flip 2 coins. This attack does 10 damage times the number of heads.","10\u00d7"
Lightning,"['Lightning']","Energy Split","This attack does 30 damage to each of your opponent's Pok\u00e9mon that has any Energy cards attached to it. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)",""
Lightning,"['Lightning', 'Colorless', 'Colorless']","Aqua Bolt","Does 60 damage plus 10 more damage for each Water Energy attached to Lanturn.","60+"
Lightning,"['Lightning', 'Colorless', 'Colorless']","Shock Bolt","Discard all Energy cards attached to this Pok\u00e9mon in order to use this attack.","50"
Lightning,"['Lightning', 'Lightning', 'Lightning', 'Colorless']","Thunder","Flip a coin. If tails, Luxray does 40 damage to itself.","120"
Lightning,"['Lightning', 'Lightning', 'Colorless']","Voltage Shoot","Discard 2 Lightning Energy cards from your hand and choose 1 of your opponent's Pok\u00e9mon. This attack does 80 to that Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)",""
Lightning,"['Colorless']","Nuzzle","Flip a coin. If heads, your opponent's Active Pok\u00e9mon is now Paralyzed.",""
Lightning,"['Colorless', 'Colorless']","Quick Attack","Flip a coin. If heads, this attack does 10 more damage.","20+"
Lightning,"['Lightning']","Drill Peck","","20"
Lightning,"['Lightning', 'Lightning', 'Colorless']","Raging Thunder","This attack does 40 damage to 1 of your Benched Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)","120"
Lightning,"['Free']","Trans Tail","Search your discard pile for a Lightning Energy card, show it to your opponent, and put it into your hand.",""
Lightning,"['Lightning', 'Colorless']","Thundershock","Flip a coin. If heads, the Defending Pok\u00e9mon is now Paralyzed.","30"
Lightning,"['Lightning']","Quick Attack","Flip a coin. If heads, this attack does 30 more damage.","10+"
Lightning,"['Lightning', 'Colorless', 'Colorless']","Electric Surfer","","70"
Lightning,"['Psychic', 'Colorless']","Poltergeist","Look at your opponent's hand. This attack does 30 damage plus 10 more damage for each Trainer, Supporter, and Stadium card in your opponent's hand.","30+"
Lightning,"['Colorless']","I Choose You!","Search your deck for a Pok\u00e9mon, reveal it, and put it into your hand. Then, shuffle your deck.",""
Lightning,"['Lightning', 'Lightning', 'Lightning']","Thunderbolt","Discard all Energy from this Pok\u00e9mon.","100"
Lightning,"['Lightning']","Thunder Wave","Flip a coin. If heads, the Defending Pok\u00e9mon is now Paralyzed.","10"
Lightning,"['Lightning', 'Colorless']","Poison Gulp","If you have Croagunk in play, this attack does 20 damage plus 20 more damage and the Defending Pok\u00e9mon is now Poisoned.","20+"
Lightning,"['Lightning']","Random Spark","Choose 1 of your opponent's Pok\u00e9mon. This attack does 10 damage to that Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)",""
Lightning,"['Colorless']","Growl","During your opponent's next turn, any damage done by attacks from the Defending Pok\u00e9mon is reduced by 20 (before applying Weakness and Resistance).",""
Lightning,"['Lightning', 'Colorless', 'Colorless']","Numb","If Pikachu evolved from Pichu during this turn, the Defending Pok\u00e9mon is now Paralyzed.","30"
Lightning,"['Lightning']","Thunder Wave","Flip a coin. If heads, the Defending Pok\u00e9mon is now Paralyzed.","10"
Lightning,"['Colorless', 'Colorless']","Spark","Choose 2 of your opponent's Benched Pok\u00e9mon. This attack does 10 damage to each of those Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.","10"
Lightning,"['Lightning', 'Colorless']","Turbo Bolt","Attach 2 basic Energy cards from your discard pile to 1 of your Benched Pok\u00e9mon.","110"
Lightning,"['Lightning', 'Colorless']","Turbo Bolt","Attach 2 basic Energy cards from your discard pile to 1 of your Benched Pok\u00e9mon.","110"
Lightning,"['Colorless']","Quick Attack","Flip a coin. If heads, this attack does 10 damage plus 10 more damage.","10+"
Lightning,"['Lightning', 'Colorless']","Agility","Flip a coin. If heads, prevent all effects of an attack, including damage, done to Plusle during your opponent's next turn.","20"
Lightning,"['Colorless']","Plasma","Search your discard pile for a Lightning Energy card and attach it to Raichu.","10"
Lightning,"['Lightning', 'Lightning', 'Colorless']","Thunderbolt","Discard all Energy cards attached to Raichu.","100"
Lightning,"['Colorless', 'Colorless']","Punch","","20"
Lightning,"['Lightning', 'Lightning', 'Lightning']","Swift","This attack's damage isn't affected by Weakness, Resistance, Pok\u00e9mon Powers, or any other effects on the Defending Pok\u00e9mon.","30"
Lightning,"['Lightning', 'Lightning']","Floodlight","Flip a coin. If heads, the Defending Pok\u00e9mon is now Paralyzed.","20"
Lightning,"['Lightning', 'Colorless']","Lost Voltage","If you have any Lightning Energy cards in the Lost Zone, this attack does 90 more damage.","30+"
Lightning,"['Lightning']","Paralyzing Gaze","Flip a coin. If heads, the Defending Pok\u00e9mon is now Paralyzed.",""
Lightning,"['Colorless', 'Colorless']","Horn Attack","","20"
Lightning,"['Lightning']","High Voltage","Flip a coin. If heads, your opponent can't play Trainer cards during his or her next turn.","10"
Lightning,"['Lightning', 'Colorless']","Stun Wave","If the Defending Pok\u00e9mon has a Pok\u00e9mon Power, that power stops working until the end of your next turn.","30"
Lightning,"['Lightning']","Static Shock","","10"
Lightning,"['Lightning']","Cry for Help","Search your deck for a Lightning Pok\u00e9mon (excluding Pok\u00e9mon-ex), show it to your opponent, and put it into your hand. Shuffle your deck afterward.",""
Lightning,"['Colorless']","Call for Family","Search your deck for 2 Basic Pok\u00e9mon and put them onto your Bench. Shuffle your deck afterward.",""
Lightning,"['Lightning']","Static Shock","","20"
Lightning,"['Lightning']","Dazzle Blast","Your opponent's Active Pok\u00e9mon is now Confused.","20"
Lightning,"['Lightning', 'Lightning', 'Colorless']","Cablegram","If you have exactly 3 Prize cards remaining, your opponent's Active Pok\u00e9mon is now Paralyzed.","100"
Lightning,"['Colorless', 'Colorless']","Outrage","Does 10 more damage for each damage counter on this Pok\u00e9mon.","20+"
Lightning,"['Lightning', 'Lightning', 'Colorless']","Bolt Strike","This Pok\u00e9mon does 40 damage to itself.","120"
Lightning,"['Colorless']","Paralyzing Gaze","Flip a coin. If heads, your opponent's Active Pok\u00e9mon is now Paralyzed.",""
Lightning,"['Lightning', 'Lightning']","Static Shock","","30"
Lightning,"['Colorless']","Charge Beam","Flip a coin. If heads, attach an Energy card from your discard pile to this Pok\u00e9mon.","10"
Lightning,"['Colorless', 'Colorless']","Electro Ball","","40"
Lightning,"['Lightning', 'Lightning', 'Lightning']","Dual Bullet","This attack does 50 damage to 2 of your opponent's Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)",""
Lightning,"['Colorless']","Attract Current","Search your deck for a Lightning Energy card and attach it to 1 of your Pok\u00e9mon. Shuffle your deck afterward.","10"
Lightning,"['Lightning', 'Lightning', 'Colorless']","Thunder Jolt","Flip a coin. If tails, Manectric does 10 damage to itself.","50"
Lightning,"['Lightning']","Dazzle Blast","Flip a coin. If heads, the Defending Pok\u00e9mon is now Confused.","10"
Lightning,"['Lightning', 'Colorless', 'Colorless']","Random Spark","This attack does 40 damage to 1 of your opponent's Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)","n/a"
Lightning,"['Lightning', 'Colorless', 'Colorless']","Lightning Ball","","50"
Lightning,"['Colorless']","Agility","Flip a coin. If heads, prevent all effects of an attack, including damage, done to Pikachu during your opponent's next turn.",""
Lightning,"['Lightning', 'Colorless']","Thundershock","Flip a coin. If heads, the Defending Pok\u00e9mon is now Paralyzed.","20"
Lightning,"['Lightning', 'Colorless']","Headlock","Flip a coin. If heads, this attack does 30 more damage. If tails, your opponent's Active Pok\u00e9mon is now Paralyzed.","30+"
Lightning,"['Lightning', 'Lightning', 'Lightning']","Voltage Rush","This Pok\u00e9mon does 50 damage to itself.","150"
Lightning,"['Lightning']","Random Spark","Choose 1 of your opponent's Pok\u00e9mon. This attack does 10 damage to that Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)",""
Lightning,"['Colorless', 'Colorless']","Tackle","","20"
Lightning,"['Lightning', 'Lightning', 'Water', 'Water']","Thundersquall","If your opponent has any Benched Pok\u00e9mon, choose 1 of them and this attack does 10 damage to that Pok\u00e9mon for each Energy attached to Shining Raichu. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)",""
Lightning,"['Colorless']","Roar","Your opponent switches the Defending Pok\u00e9mon with 1 of his or her Benched Pok\u00e9mon, if any.",""
Lightning,"['Lightning', 'Lightning', 'Colorless']","Thunder","Flip a coin. If tails, Raikou does 20 damage to itself.","50"
Lightning,"['Lightning', 'Colorless', 'Colorless']","Glinting Claw","Flip a coin. If heads, this attack does 30 more damage.","50+"
Lightning,"['Lightning', 'Lightning', 'Colorless', 'Colorless']","Strong Volt","Discard 2 Energy attached to this Pok\u00e9mon.","150"
Lightning,"['Colorless']","Nuzzle","Flip a coin. If heads, your opponent's Active Pok\u00e9mon is now Paralyzed.",""
Lightning,"['Lightning', 'Colorless']","Thunder Jolt","This Pok\u00e9mon does 10 damage to itself.","30"
Lightning,"['Lightning', 'Colorless', 'Colorless']","Drill Peck","","30"
Lightning,"['Lightning', 'Lightning', 'Colorless', 'Colorless']","Lightning Wing","Flip a coin. If heads, this attack does 50 damage plus 20 more damage.","50+"
Lightning,"['Colorless']","Water Splash","Flip a coin. If heads, this attack does 10 more damage.","10+"
Lightning,"['Colorless', 'Colorless']","Electro Ball","","40"
Lightning,"['Lightning', 'Lightning', 'Lightning']","Dual Bullet","This attack does 50 damage to 2 of your opponent's Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)",""
Lightning,"['Lightning']","Plasma","If there are any Energy cards in your discard pile, attach 1 of them to Rocket's Zapdos.","20"
Lightning,"['Lightning', 'Lightning', 'Lightning', 'Colorless']","Electroburn","Rocket's Zapdos does damage to itself equal to 10 times the number of Energy cards attached to it.","70"
Lightning,"['Lightning', 'Colorless']","Headlock","Flip a coin. If heads, this attack does 30 more damage. If tails, your opponent's Active Pok\u00e9mon is now Paralyzed.","30+"
Lightning,"['Lightning', 'Lightning', 'Lightning']","Voltage Rush","This Pok\u00e9mon does 50 damage to itself.","150"
Lightning,"['Lightning', 'Lightning']","Shocking Bolt","Put all Energy cards attached to Pachirisu in the Lost Zone.","50"
Lightning,"['Colorless']","Cleanse Away","Remove 3 damage counters from each of your Benched Pok\u00e9mon.",""
Lightning,"['Water', 'Colorless']","Drain Wash","Flip a coin until you get tails. For each heads, choose 1 card from your opponent's hand without looking and discard it.","30"
Lightning,"['Colorless']","Charge","Search your deck for a Lightning Energy card and attach it to this Pok\u00e9mon. Shuffle your deck afterward.",""
Lightning,"['Lightning', 'Lightning', 'Colorless']","Disaster Volt","Discard an Energy attached to this Pok\u00e9mon.","80"
Lightning,"['Free']","Call for Family","Search your deck for up to 2 Lightning Basic Pok\u00e9mon and put them onto your Bench. Shuffle your deck afterward.",""
Lightning,"['Lightning']","Trash Charge","Search your discard pile for a Lightning Energy card and attach it to 1 of your Pok\u00e9mon.","10"
Lightning,"['Lightning']","Attach","","10"
Lightning,"['Colorless']","Parabolic Charge","Search your deck for up to 2 Energy cards, reveal them, and put them into your hand. Shuffle your deck afterward.",""
Lightning,"['Lightning', 'Colorless', 'Colorless']","Quick Attack","Flip a coin. If heads, this attack does 30 more damage.","60+"
Lightning,"['Lightning', 'Lightning', 'Colorless']","Power Ball","Flip 3 coins. This attack does 30 damage plus 10 more damage for each heads.","30+"
Lightning,"['Free']","Greedy Draw","If you have the same number of cards or less in your hand as your opponent, draw cards until you have 1 more card than your opponent. (If you have more cards in your hand than your opponent, this attack does nothing.)",""
Lightning,"['Lightning']","Hand Charge","Attach a Lightning Energy card from your hand to 1 of your Pok\u00e9mon.","10"
Lightning,"['Colorless']","Quick Attack","Flip a coin. If heads, this attack does 10 damage plus 30 more damage.","10+"
Lightning,"['Lightning', 'Lightning', 'Colorless']","Gigashock","Does 10 damage to 2 of your opponent's Benched Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)","60"
Lightning,"['Colorless']","Zzzap","Does 20 damage to each Pok\u00e9mon in play that has a Pok\u00e9mon Power. Don't apply Weakness and Resistance.",""
Lightning,"['Lightning', 'Colorless']","Raging Thunder Punch","If your opponent's Active Pok\u00e9mon has a Pok\u00e9mon Tool card attached to it, this attack does 30 more damage.","30+"
Lightning,"['Lightning', 'Lightning', 'Colorless']","Lightning Slam","This Pok\u00e9mon can't use Lightning Slam during your next turn.","100"
Lightning,"['Lightning']","Speed Ball","","20"
Lightning,"['Lightning', 'Colorless']","Big Explosion","Voltorb does 50 damage to itself.","50"
Lightning,"['Colorless']","Speed Ball","","10"
Lightning,"['Colorless', 'Colorless']","Quick Attack","Flip a coin. If heads, this attack does 10 damage plus 20 more damage.","10+"
Lightning,"['Lightning', 'Colorless']","Sonicboom","Don't apply Weakness and Resistance for this attack. (Any other effects that would happen after applying Weakness and Resistance still happen.)","20"
Lightning,"['Lightning', 'Lightning', 'Lightning', 'Lightning']","Selfdestruct","Does 20 damage to each Pok\u00e9mon on each player's Bench. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.) Magneton does 100 damage to itself.","100"
Lightning,"['Lightning', 'Lightning', 'Lightning', 'Lightning']","Thunderstorm","For each of your opponent's Benched Pok\u00e9mon, flip a coin. If heads, this attack does 20 damage to that Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.) Then, Zapdos does 10 damage times the number of tails to itself.","40"
Lightning,"['Lightning']","Quick Attack","Flip a coin. If heads, this attack does 10 more damage.","10+"
Lightning,"['Lightning', 'Lightning', 'Colorless']","Electro Ball","","50"
Lightning,"['Lightning']","Discharge","Discard all Energy cards attached to Flaaffy in order to use this attack. Flip a number of coins equal to the number of Energy cards you discarded. This attack does 30 damage times the number of heads.","30\u00d7"
Lightning,"['Lightning', 'Lightning']","Electric Current","Take 1 Energy card attached to Flaaffy and attach it to 1 of your Benched Pok\u00e9mon. If you have no Benched Pok\u00e9mon, discard that Energy card.","20"
Lightning,"['Colorless']","Electrigun","You may discard a Lightning Energy attached to this Pok\u00e9mon. If you do, this attack does 40 more damage.","20+"
Lightning,"['Lightning', 'Colorless', 'Colorless']","Pin Missile","Flip 4 coins. This attack does 40 damage times the number of heads.","40\u00d7"
Lightning,"['Lightning', 'Lightning', 'Lightning', 'Lightning']","Gigashock","Choose 3 of your opponent's Benched Pok\u00e9mon and this attack does 10 damage to each of them. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.) If your opponent has fewer than 3 Benched Pok\u00e9mon, do the damage to each of them.","30"
Lightning,"['Lightning', 'Lightning', 'Lightning', 'Lightning']","Thunderstorm","For each of your opponent's Benched Pok\u00e9mon, flip a coin. If heads, this attack does 20 damage to that Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.) Then, Zapdos does 10 damage times the number of tails to itself.","40"
Lightning,"['Colorless']","Tail Slap","","10"
Lightning,"['Lightning']","Pachi","Flip a coin. If heads, this attack does 10 damage plus 10 more damage.","10+"
Lightning,"['Colorless']","Psycho Waves","Discard an Energy card attached to Voltorb. The Defending Pok\u00e9mon is now Confused.",""
Lightning,"['Colorless']","Thunder Wave","Flip a coin. If heads, the Defending Pok\u00e9mon is now Paralyzed.","10"
Lightning,"['Colorless', 'Colorless']","Slash","","20"
Lightning,"['Lightning', 'Colorless', 'Colorless']","Thunder Jolt","Flip a coin. If tails, Charmeleon does 10 damage to itself.","50"
Lightning,"['Colorless', 'Colorless']","Bite","","30"
Lightning,"['Lightning', 'Colorless', 'Colorless']","Trash Bolt","Discard an Energy card from your hand. (If you can't discard a card from your hand, this attack does nothing.)","70"
Lightning,"['Colorless']","Fastball","Choose 1 of your opponent's Pok\u00e9mon.\u00a0 Flip a coin.\u00a0 If heads, this attack does 20 damage to that Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)",""
Lightning,"['Lightning']","Charge Beam","Search your discard pile for a lightning Energy card and attach it to Voltorb.","10"
Lightning,"['Lightning', 'Colorless']","Thundershock","Flip a coin.\u00a0 If heads, the Defending Pok\u00e9mon is now Paralyzed.","20"
Lightning,"['Lightning']","Supersonic","Flip a coin. If heads, the Defending Pok\u00e9mon is now Confused.",""
Lightning,"['Water']","Flail","Does 10 damage times the number of damage counters on Chinchou.","10\u00d7"
Lightning,"['Lightning']","Charge","Take up to 2 Energy cards from your discard pile and attach them to Lt. Surge's Electabuzz",""
Lightning,"['Lightning', 'Lightning']","Electric Current","Take 1 Energy card attached to Lt. Surge's Electabuzz and attach it to 1 of your Benched Pok\u00e9mon. If you have no Benched Pok\u00e9mon, discard that Energy card.","20"
Lightning,"['Colorless']","Growl","If the Defending Pok\u00e9mon attacks Pikachu during your opponent's next turn, any damage done by the attack is reduced by 10 (after applying Weakness and Resistance). (Benching either Pok\u00e9mon ends this effect.)",""
Lightning,"['Lightning', 'Lightning']","Thundershock","Flip a coin. If heads, the Defending Pok\u00e9mon is now Paralyzed.","20"
Lightning,"['Lightning', 'Lightning']","Spark","If your opponent has any Benched Pok\u00e9mon, choose 1 of them and this attack does 10 damage to it. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)","20"
Lightning,"['Lightning']","Light Screen","Whenever an attack does damage to Electabuzz (after applying Weakness and Resistance) during your opponent's next turn, that attack only does half the damage to Electabuzz (rounded down to the nearest 10). (Any other effects still happen.)",""
Lightning,"['Colorless', 'Colorless']","Quick Attack","Flip a coin. If heads, this attack does 10 damage plus 20 more damage; if tails, this attack does 10 damage.","10+"
Lightning,"['Lightning']","Static Electricity","For each Mareep in play, you may search your deck for a Energy card and attach it to Mareep. Shuffle your deck afterward.",""
Lightning,"['Lightning', 'Lightning']","Thundershock","Flip a coin. If heads, the Defending Pok\u00e9mon is now Paralyzed.","20"
Lightning,"['Lightning']","Recharge","Search your deck for a Energy card and attach it to Pikachu. Shuffle your deck afterward.",""
Lightning,"['Lightning', 'Lightning', 'Lightning']","Thunderbolt","Discard all Energy cards attached to Pikachu in order to use this attack.","50"
Lightning,"['Colorless']","Tail Whip","Flip a coin. If heads, the Defending Pok\u00e9mon can't attack during your opponent's next turn.",""
Lightning,"['Lightning', 'Colorless']","Electro Ball","","30"
Lightning,"['Lightning']","Attract Current","Flip 3 coins. For each heads, you may search your deck for a L Energy card and attach it to 1 of your L Pok\u00e9mon. Shuffle your deck afterward.","20"
