type,cost,name,text,damage
Grass,"['Colorless', 'Colorless', 'Colorless']","Gust","","60"
Grass,"['Colorless']","Fly","Flip a coin. If tails, this attack does nothing. If heads, prevent all effects of an attack, including damage, done to Tropius during your opponent's next turn.","30"
Grass,"['Grass', 'Grass']","Blessed Fruit","Remove all damage counters from 1 of your Benched Grass Pok\u00e9mon.",""
Grass,"['Grass', 'Colorless', 'Colorless', 'Colorless']","Solarbeam","","60"
Grass,"['Grass']","Hundred Furious Lashes","Does 30 damage times the amount of Grass Energy attached to this Pok\u00e9mon. This Pok\u00e9mon can't use Hundred Furious Lashes during your next turn.","30\u00d7"
Grass,"['Grass', 'Colorless', 'Colorless', 'Colorless']","Mega Drain","Heal 30 damage from this Pok\u00e9mon.","70"
Grass,"['Colorless']","Slash","","10"
Grass,"['Colorless', 'Colorless']","Sharp Scythe","","20"
Grass,"['Grass']","Vine Whip","","20"
Grass,"['Grass', 'Colorless', 'Colorless']","Double Slash","Flip 2 coins. This attack does 40 damage times the number of heads.","40\u00d7"
Grass,"['Colorless']","Fluffy Tag","Switch this Pok\u00e9mon with 1 of your Benched Pok\u00e9mon. During your next turn, the attacks of that Pok\u00e9mon do 40 more damage to the Active Pok\u00e9mon (before applying Weakness and Resistance).",""
Grass,"['Grass']","Stun Spore","Flip a coin. If heads, the Defending Pok\u00e9mon is now Paralyzed.","20"
Grass,"['Grass']","Bye-Bye Heal","Heal all damage from all of your Pok\u00e9mon. Shuffle this Pok\u00e9mon and all cards attached to it into your deck.",""
Grass,"['Grass', 'Colorless', 'Colorless']","Stun Spore","Flip a coin. If heads, your opponent's Active Pok\u00e9mon is now Paralyzed.","60"
Grass,"['Grass']","Stun Poison","Flip a coin. If heads, the Defending Pok\u00e9mon is now Paralyzed and Poisoned.",""
Grass,"['Colorless', 'Colorless']","Pierce","","20"
Grass,"['Grass']","Poison Powder","Your opponent's Active Pok\u00e9mon is now Poisoned.",""
Grass,"['Colorless']","Minor Errand-Running","Search your deck for a basic Energy card, show it to your opponent, and put it into your hand. Shuffle your deck afterward.",""
Grass,"['Grass', 'Colorless']","Rollout","","20"
Grass,"['Colorless']","Coil","During your next turn, this Pok\u00e9mon's attacks do 60 more damage to your opponent's Active Pok\u00e9mon (before applying Weakness and Resistance).","40"
Grass,"['Grass']","Slashing Strike","This Pok\u00e9mon can't use Slashing Strike during your next turn.","80"
Grass,"['Grass']","Dangerous Evolution","The Defending Pok\u00e9mon is now Poisoned. Flip a coin. If heads, search your deck for an Evolution card that evolves from Kakuna and put it onto Kakuna. (This counts as evolving Kakuna.) Shuffle your deck afterward.",""
Grass,"['Colorless']","Quick Attack","Flip a coin. If heads, this attack does 10 damage plus 10 more damage.","10+"
Grass,"['Grass', 'Colorless']","Blot","Remove 2 damage counters from Grovyle.","20"
Grass,"['Grass']","Acrobatics","Flip 2 coins. This attack does 30 more damage for each heads.","20+"
Grass,"['Colorless']","Harden","During your opponent's next turn, if this Pok\u00e9mon would be damaged by an attack, prevent that attack's damage done to this Pok\u00e9mon if that damage is 60 or less.",""
Grass,"['Grass', 'Colorless', 'Colorless']","Bug Bite","","40"
Grass,"['Grass']","Triple Energy","Search your deck for 3 different types of basic Energy cards and attach them to your Pok\u00e9mon in any way you like. Shuffle your deck afterward.",""
Grass,"['Grass', 'Colorless', 'Colorless']","Drainpour","Heal 40 damage from each of your Benched Pok\u00e9mon.","40"
Grass,"['Grass']","Crosswise Whip","Flip 4 coins. This attack does 30 damage times the number of heads.","30\u00d7"
Grass,"['Grass', 'Colorless', 'Colorless']","Poison Point","The Defending Pok\u00e9mon is now Poisoned.","60"
Grass,"['Grass']","Smog","The Defending Pok\u00e9mon is now Poisoned.",""
Grass,"['Grass']","Agility","Flip a coin. If heads, prevent all effects of an attack, including damage, done to Surskit during your opponent's next turn.","10"
Grass,"['Colorless', 'Colorless', 'Colorless']","Wing Attack","","30"
Grass,"['Grass', 'Grass', 'Colorless']","Leech Life","Remove a number of damage counters from Golbat equal to the damage done to the Defending Pok\u00e9mon (after applying Weakness and Resistance). If Golbat has fewer damage counters than that, remove all of them.","20"
Grass,"['Grass', 'Colorless']","Stun Spore","Flip a coin. If heads, the Defending Pok\u00e9mon is now Paralyzed.","30"
Grass,"['Colorless']","Astonish","Choose 1 card from your opponent's hand without looking. Look at that card you chose, then have your opponent shuffle that card into his or her deck.","20"
Grass,"['Grass', 'Colorless']","Absorb","Remove 2 damage counters from Lileep.","30"
Grass,"['Colorless', 'Colorless']","Supersonic","Flip a coin. If heads, the Defending Pok\u00e9mon is now Confused.",""
Grass,"['Grass', 'Colorless']","Leech Life","Remove a number of damage counters from Zubat equal to the damage done to the Defending Pok\u00e9mon (after applying Weakness and Resistance). If Zubat has fewer damage counters than that, remove all of them.","10"
Grass,"['Colorless']","Gnaw","","10"
Grass,"['Grass', 'Colorless']","Poisonpowder","The Defending Pok\u00e9mon is now Poisoned.","20"
Grass,"['Grass']","Poisonpowder","The Defending Pok\u00e9mon is now Poisoned.","10"
Grass,"['Grass', 'Grass']","Razor Leaf","","40"
Grass,"['Grass']","Vine Whip","","10"
Grass,"['Grass', 'Colorless']","Seed Bomb","","20"
Grass,"['Grass', 'Colorless']","Leech Seed","Heal 10 damage from this Pok\u00e9mon.","20"
Grass,"['Grass', 'Colorless', 'Colorless']","Needle Arm","","50"
Grass,"['Grass', 'Colorless', 'Colorless']","Needle Arm","","50"
Grass,"['Grass', 'Grass', 'Colorless', 'Colorless']","Tumbling Attack","Flip a coin. If heads, this attack does 40 more damage.","80+"
Grass,"['Colorless']","Harden","During your opponent's next turn, if Seedot would be damaged by an attack, prevent that attack's damage done to Seedot if that damage is 40 or less.",""
Grass,"['Colorless']","Astonish","Choose 1 card from your opponent's hand without looking. Look at that card you chose, then have your opponent shuffle that card into his or her deck.","10"
Grass,"['Grass', 'Colorless', 'Colorless']","Knock Away","Flip a coin. If heads, this attack does 20 more damage.","40+"
Grass,"['Grass']","Leech Seed","Heal 10 damage from this Pok\u00e9mon.","10"
Grass,"['Grass', 'Colorless', 'Colorless']","Wind Whisk","Switch this Pok\u00e9mon with 1 of your Benched Pok\u00e9mon.","60"
Grass,"['Grass']","Bind Down","The Defending Pok\u00e9mon can't retreat during your opponent's next turn.","30"
Grass,"['Grass', 'Colorless', 'Colorless']","Leaf Guard","During your opponent's next turn, any damage done to Leafeon by attacks is reduced by 20 (after applying Weakness and Resistance).","60"
Grass,"['Colorless']","Nap","Heal 20 damage from this Pok\u00e9mon.",""
Grass,"['Grass', 'Colorless', 'Colorless']","Razor Leaf","","30"
Grass,"['Grass', 'Grass', 'Colorless']","Green Force","Heal from this Pok\u00e9mon the same amount of damage you did to your opponent's Active Pok\u00e9mon.","50"
Grass,"['Grass']","Stinky Scent","Your opponent's Active Pok\u00e9mon is now Confused.",""
Grass,"['Grass', 'Colorless']","Razor Leaf","","30"
Grass,"['Grass']","Bind Down","The Defending Pok\u00e9mon can't retreat during your opponent's next turn.","10"
Grass,"['Grass', 'Colorless', 'Colorless']","Guard Press","During your opponent's next turn, any damage done to this Pok\u00e9mon by attacks is reduced by 20 (after applying Weakness and Resistance).","60"
Grass,"['Grass', 'Colorless', 'Colorless', 'Colorless']","Rumble Stomp","Flip a coin until you get tails. This attack does 20 more damage for each heads.","80+"
Grass,"['Grass', 'Colorless', 'Colorless']","Giga Drain","After your attack, remove from Turtwig the number of damage counters equal to the damage you did to the Defending Pok\u00e9mon.","30"
Grass,"['Free']","Rescue String","Search your discard pile for up to 5 Pok\u00e9mon, show them to your opponent, and shuffle them into your deck.",""
Grass,"['Grass']","Needling Sting","Flip a coin. If heads, this attack does 10 damage plus 10 more damage.","10+"
Grass,"['Grass']","Sting Missile","Shuffle this Pok\u00e9mon and all cards attached to it into your deck.","30"
Grass,"['Grass', 'Grass']","Leech Seed","Unless all damage from this attack is prevented, you may remove 1 damage counter from Bulbasaur.","20"
Grass,"['Grass']","Swaddle Guard","During your opponent's next turn, any damage done to this Pok\u00e9mon by attacks is reduced by 40 (after applying Weakness and Resistance).",""
Grass,"['Colorless', 'Colorless']","Surprise Attack","Flip a coin. If tails, this attack does nothing.","40"
Grass,"['Grass', 'Colorless']","Spiral Drain","Remove 1 damage counter from Leafeon.","40"
Grass,"['Grass', 'Colorless', 'Colorless']","Leaf Blade","Flip a coin. If heads, this attack does 50 damage plus 20 more damage.","50+"
Grass,"['Grass']","String Shot","Flip a coin. If heads, the Defending Pok\u00e9mon is now Paralyzed.","10"
Grass,"['Colorless']","Double Draw","Draw 2 cards.",""
Grass,"['Grass', 'Colorless']","Leaf Wallop","During your next turn, this Pok\u00e9mon's Leaf Wallop attack does 40 more damage (before applying Weakness and Resistance).","40"
Grass,"['Colorless']","Planting","Attach a Grass Energy card from your hand to 1 of your Pok\u00e9mon.","20"
Grass,"['Grass', 'Grass', 'Colorless']","Body Slam","Flip a coin. If heads, the Defending Pok\u00e9mon is now Paralyzed.","40"
Grass,"['Grass']","Swords Dance","During your next turn, Scyther's Slash attack's base damage is 60.",""
Grass,"['Colorless', 'Colorless', 'Colorless']","Slash","","30"
Grass,"['Grass']","Power Whip","Choose 1 of your opponent's Pok\u00e9mon. This attack does 10 damage for each basic Energy card attached to Tangrowth to that Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)",""
Grass,"['Grass', 'Grass', 'Colorless', 'Colorless']","Stick and Absorb","Remove 3 damage counters from Tangrowth. The Defending Pok\u00e9mon can't retreat during your opponent's next turn.","60"
Grass,"['Grass']","Get Help","Does 30 damage times the number of different types of Wormadam on your Bench.","30\u00d7"
Grass,"['Grass', 'Colorless']","Quick Touch","You may switch Mothim with 1 of your Benched Pok\u00e9mon. If you do, move as many Energy cards attached to Mothim as you like to the new Active Pok\u00e9mon.","40"
Grass,"['Grass']","Swift","This attack's damage isn't affected by Weakness, Resistance, or any other effects on your opponent's Active Pok\u00e9mon.","30"
Grass,"['Colorless', 'Colorless', 'Colorless']","Comet Punch","Flip 4 coins. This attack does 40 damage for each heads.","40\u00d7"
Grass,"['Grass', 'Colorless']","Worry Seed","Flip a coin. If heads, the Defending Pok\u00e9mon is now Confused.","30"
Grass,"['Colorless']","Blot","Heal 10 damage from this Pok\u00e9mon.","10"
Grass,"['Grass']","Tackle","","10"
Grass,"['Grass', 'Colorless']","Vine Whip","","20"
Grass,"['Grass', 'Colorless']","Wring Out","Flip a coin. If heads, the Defending Pok\u00e9mon is now Paralyzed and discard an Energy attached to the Defending Pok\u00e9mon.","30"
Grass,"['Grass']","Overhead Throw","This attack does 20 damage to 1 of your Benched Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)","30"
Grass,"['Grass', 'Colorless', 'Colorless']","Heavy Suplex","This attack does 20 more damage for each Colorless in your opponent's Active Pok\u00e9mon's Retreat Cost.","40+"
Grass,"['Colorless']","Fury Swipes","Flip 3 coins. This attack does 10 damage times the number of heads.","10\u00d7"
Grass,"['Colorless']","Fire Fling","Put 3 Fire Energy cards from your discard pile into your hand.",""
Grass,"['Colorless', 'Colorless']","Hand Fling","This attack does 10 damage times the number of cards in your hand.","10\u00d7"
Grass,"['Grass']","Overrun","This attack does 30 damage to 1 of your opponent's Benched Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)","10"
Grass,"['Grass', 'Grass', 'Grass']","Horn Leech","Heal 30 damage from this Pok\u00e9mon.","90"
Grass,"['Colorless']","Work","","10"
Grass,"['Grass', 'Colorless', 'Colorless']","Seed Bomb","","30"
Grass,"['Colorless']","Slash","","10"
Grass,"['Grass', 'Colorless']","Fury Cutter","Flip 3 coins. If 1 of them is heads, this attack does 10 damage plus 10 more damage. If 2 of them are heads, this attack does 10 damage plus 20 more damage. If all of them are heads, this attack does 10 damage plus 40 more damage.","10+"
Grass,"['Grass']","Tree Climb","Search your deck for a Grass Energy card, reveal it, and put it into your hand. Shuffle your deck afterward.",""
Grass,"['Grass', 'Colorless', 'Colorless']","Seed Bomb","","30"
Grass,"['Colorless']","Quick Attack","Flip a coin. If heads, this attack does 10 damage plus 10 more damage.","10+"
Grass,"['Grass', 'Colorless']","Tackle","","20"
Grass,"['Grass', 'Grass', 'Colorless']","Pin Missile","Flip 4 coins. This attack does 40 damage times the number of heads.","40\u00d7"
Grass,"['Grass']","Protect","Flip a coin. If heads, prevent all effects of attacks, including damage, done to this Pok\u00e9mon during your opponent's next turn.",""
Grass,"['Grass', 'Colorless']","Tackle","","30"
Grass,"['Grass', 'Colorless', 'Colorless']","Sleep Powder","Your opponent's Active Pok\u00e9mon is now Asleep.","60"
Grass,"['Grass']","Razor Leaf","","10"
Grass,"['Grass', 'Colorless']","Rising Lunge","Flip a coin. If heads, this attack does 20 more damage.","20+"
Grass,"['Grass', 'Colorless']","Seed Bomb","","20"
Grass,"['Colorless']","Rollout","","10"
Grass,"['Grass', 'Colorless']","Razor Leaf","","30"
Grass,"['Grass', 'Colorless']","Bite","","30"
Grass,"['Colorless']","Double Spin","Flip 2 coins. This attack does 10 damage times the number of heads.","10\u00d7"
Grass,"['Grass', 'Colorless']","Supersonic","Flip a coin. If heads, the Defending Pok\u00e9mon is now Confused.","10"
Grass,"['Grass', 'Colorless']","Agility","Flip a coin. If heads, during your opponent's next turn prevent all effects of attacks, including damage, done to Yanma.","10"
Grass,"['Grass', 'Colorless', 'Colorless']","Triple Smash","Flip 3 coins. This attack does 20 damage plus 10 more damage for each heads.","20+"
Grass,"['Grass']","Bug Hunch","Search your deck for up to 3 Grass Pok\u00e9mon, reveal them, and put them into your hand. Shuffle your deck afterward.",""
Grass,"['Colorless']","Sand Attack","If the Defending Pok\u00e9mon tries to attack during your opponent's next turn, your opponent flips a coin. If tails, that attack does nothing.",""
Grass,"['Grass', 'Colorless']","Poison Sting","The Defending Pok\u00e9mon is now Poisoned.","20"
Grass,"['Colorless']","Find a Friend","Search your deck for a Pok\u00e9mon, reveal it, and put it into your hand. Shuffle your deck afterward.",""
Grass,"['Grass']","Tackle","","20"
Grass,"['Grass']","Aromatherapy","Heal 10 damage from each of your Pok\u00e9mon.",""
Grass,"['Colorless']","Splash","","20"
Grass,"['Colorless', 'Colorless', 'Colorless']","Barrier Break","This attack's damage isn't affected by Weakness, Resistance, or any other effects on your opponent's Active Pok\u00e9mon.","100"
Grass,"['Grass']","Wicked Wind","Until the end of your opponent's next turn, each Stadium or Pok\u00e9mon Tool card in play has no effect. (This includes cards that come into play on that turn.)","40"
Grass,"['Colorless', 'Colorless']","Extrasensory","If you have the same number of cards in your hand as your opponent, this attack does 60 more damage.","60+"
Grass,"['Free']","Stiffen","During your opponent's next turn, any damage done to Kakuna by attacks is reduced by 30 (after applying Weakness and Resistance).",""
Grass,"['Grass']","Spit Poison","The Defending Pok\u00e9mon is now Poisoned.","10"
Grass,"['Grass', 'Colorless']","Giga Drain","Heal from this Pok\u00e9mon the same amount of damage you did to your opponent's Active Pok\u00e9mon.","30"
Grass,"['Grass', 'Grass', 'Colorless']","Powerful Spin","This Pok\u00e9mon can't attack during your next turn.","130"
Grass,"['Grass']","Pin Missile","Flip 4 coins. This attack does 10 damage times the number of heads.","10\u00d7"
Grass,"['Grass', 'Grass']","Spinning Attack","","30"
Grass,"['Grass']","Vine Whip","","10"
Grass,"['Grass']","Ram","","10"
Grass,"['Grass', 'Grass', 'Colorless', 'Colorless']","Tough Hammer","This Pok\u00e9mon does 30 damage to itself. This attack does 30 damage to 1 of your opponent's Benched Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)","160"
Grass,"['Grass']","Ultra Powder","Flip 3 coins. If the first coin is heads, the Defending Pok\u00e9mon is now Poisoned. If the second coin is heads, the Defending Pok\u00e9mon is now Burned. If the third coin is heads, the Defending Pok\u00e9mon is now Paralyzed.","20"
Grass,"['Grass', 'Grass', 'Colorless']","Fire Counterattack","If your opponent has any Fire Pok\u00e9mon in play, this attack does 60 damage plus 30 more damage.","60+"
Grass,"['Water', 'Colorless', 'Colorless']","Heavy Blizzard","Flip a coin. If heads, put 1 damage counter on each of your opponent's Benched Pok\u00e9mon.","60"
Grass,"['Grass', 'Colorless']","Offensive Needle","Flip a coin. If heads, the Defending Pok\u00e9mon is now Poisoned. If tails, the Defending Pok\u00e9mon is now Paralyzed.","20"
Grass,"['Free']","Silver Wind","During your next turn, if an attack does damage to the Defending Pok\u00e9mon (after applying Weakness and Resistance), that attack does 40 more damage.",""
Grass,"['Grass', 'Colorless']","Raging Scales","If Mothim has any damage counters on it, this attack does 30 damage plus 40 more damage.","30+"
Grass,"['Colorless']","String Bomb","Flip a coin for each basic Energy card attached to Exeggutor and to the Defending Pok\u00e9mon. This attack does 30 damage times the number of heads.","30\u00d7"
Grass,"['Grass']","Nutritional Support","Search your deck for up to 2 Grass Energy cards and attach them to any of your Pok\u00e9mon in any way you like. Shuffle your deck afterward.",""
Grass,"['Colorless']","Sweet Scent","Remove 2 damage counters from 1 of your Pok\u00e9mon.",""
Grass,"['Grass', 'Colorless']","Quick Attack","Flip a coin. If heads, this attack does 30 damage plus 10 more damage.","30+"
Grass,"['Colorless']","Wing Attack","","10"
Grass,"['Grass', 'Colorless']","Poison Fang","Flip a coin. If heads, the Defending Pok\u00e9mon is now Poisoned.",""
Grass,"['Colorless']","Careless Tackle","Erika's Bellsprout does 10 damage to itself.","20"
Grass,"['Colorless', 'Colorless', 'Colorless']","Feint Attack","Choose 1 of your opponent's Pok\u00e9mon. This attack does 40 damage to that Pok\u00e9mon. This attack's damage isn't affected by Weakness, Resistance, Poke-Powers, Poke-Bodies, or any other effects on that Pok\u00e9mon.",""
Grass,"['Grass', 'Colorless', 'Colorless', 'Colorless']","Slash","","60"
Grass,"['Free']","Ascension","Search your deck for a card that evolves from Silcoon and put it onto Silcoon. (This counts as evolving Silcoon.) Shuffle your deck afterward.",""
Grass,"['Grass', 'Colorless']","Sticky String","Flip a coin. If heads, the Defending Pok\u00e9mon is now Paralyzed.","20"
Grass,"['Colorless']","Vine Bind","Flip a coin. If heads, the Defending Pok\u00e9mon can't use any Pok\u00e9-Powers during your opponent's next turn.",""
Grass,"['Grass']","Careless Tackle","Bellsprout does 10 damage to itself.","20"
Grass,"['Grass']","Parallel Gain","Remove 1 damage counter from each of your Pok\u00e9mon.","30"
Grass,"['Grass', 'Colorless']","Blend Pollen","Does 40 damage plus 20 more damage for each Vileplume and each Bellossom you have in play. Flip a coin. If heads, the Defending Pok\u00e9mon is now Burned.","40+"
Grass,"['Colorless', 'Colorless']","Centrifugal Force","Does 20 damage times the number of Colorless Energy in the Defending Pok\u00e9mon's Retreat Cost (after applying effects to the Retreat Cost).","20\u00d7"
Grass,"['Grass', 'Grass']","Swirling Ripple","If your opponent has any Water Pok\u00e9mon in play, this attack does 30 damage plus 30 more damage and the Defending Pok\u00e9mon is now Confused.","30+"
Grass,"['Grass', 'Grass']","Leech Seed","Unless all damage from this attack is prevented, you may remove 1 damage counter from Bulbasaur.","20"
Grass,"['Grass']","Wild Spores","If Parasect evolved from Paras during this turn, this attack does 40 damage and the Defending Pok\u00e9mon is now Asleep and Poisoned.","20"
Grass,"['Grass', 'Grass', 'Colorless']","Extend Fungus","Remove 2 damage counters from Parasect.","60"
Grass,"['Grass', 'Colorless']","Double-edge","Pineco does 10 damage to itself.","30"
Grass,"['Colorless']","Call for Family","Search your deck for a Nidoran \u2640 or a Nidoran \u2642 card and put it onto your Bench. Shuffle your deck afterward.",""
Grass,"['Colorless']","Double Stab","Flip 2 coins. This attack does 10 damage times the number of heads.","10\u00d7"
Grass,"['Grass', 'Colorless']","Flickering Spores","Your opponent's Active Pok\u00e9mon is now Asleep.","30"
Grass,"['Grass']","Bonus Leaf","Remove 3 damage counters from each of your Benched Pok\u00e9mon that has any Grass Energy attached to it.",""
Grass,"['Grass', 'Colorless']","Whirlwind","Your opponent switches the Defending Pok\u00e9mon with 1 of his or her Benched Pok\u00e9mon.","30"
Grass,"['Colorless', 'Colorless']","Poison Leaf","The Defending Pok\u00e9mon is now Poisoned.","40"
Grass,"['Grass', 'Grass', 'Colorless', 'Colorless']","Slice Drain","Remove 2 damage counters from Sceptile.","60"
Grass,"['Colorless']","Curse and Deceive","Put 3 damage counters on the Defending Pok\u00e9mon. If Shedinja has any damage counters on it, the Defending Pok\u00e9mon is now Confused.",""
Grass,"['Grass']","Triggered Poison","If your opponent attaches an Energy card to the Defending Pok\u00e9mon during his or her next turn, that Pok\u00e9mon becomes Poisoned.",""
Grass,"['Grass', 'Grass', 'Colorless']","Cross Attack","Flip 4 coins. This attack does 20 damage times the number of heads. If you get 2 or more heads, the Defending Pok\u00e9mon is now Confused.","20\u00d7"
Grass,"['Free']","Poison Breath","Flip a coin. If heads, the Defending Pok\u00e9mon is now Poisoned.",""
Grass,"['Grass', 'Colorless']","Sweet Saliva","Remove 1 damage counter from each of your Benched Pok\u00e9mon.","20"
Grass,"['Grass', 'Colorless']","Green Acid","Flip 2 coins. If the first coin is heads, the Defending Pok\u00e9mon is now Confused. If the second coin is heads, the Defending Pok\u00e9mon is now Poisoned.","20"
Grass,"['Grass', 'Grass', 'Colorless', 'Colorless']","Reaching Vine","Does 20 damage to 2 of your opponent's Benched Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)","60"
Grass,"['Grass']","Tail Shake","The Defending Pok\u00e9mon is now Asleep.","20"
Grass,"['Grass', 'Colorless', 'Colorless']","Slam","Flip 2 coins. This attack does 60 damage times the number of heads.","60\u00d7"
Grass,"['Grass']","Direct-hit Bomb","Flip a coin for each Energy attached to Exeggcute. Choose 1 of your opponent's Pok\u00e9mon. For each heads, this attack does 10 damage to that Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)",""
Grass,"['Colorless', 'Colorless']","Whirlwind","Your opponent switches the Defending Pok\u00e9mon with 1 of his or her Benched Pok\u00e9mon.","20"
Grass,"['Free']","Burning Scent","The Defending Pok\u00e9mon is now Burned and Poisoned. Before applying these effects, you may switch 1 of the Defending Pok\u00e9mon with 1 of your opponent's Benched Pok\u00e9mon. The new Defending Pok\u00e9mon is now Burned and Poisoned.",""
Grass,"['Grass', 'Grass', 'Colorless']","Energy Dissolve","Discard an Energy attached to the Defending Pok\u00e9mon at the end of your opponent's next turn.","60"
Grass,"['Colorless']","Gouge","Flip a coin. If heads, this attack does 10 damage plus 10 more damage.","10+"
Grass,"['Grass', 'Colorless', 'Colorless']","Poisonpowder","The Defending Pok\u00e9mon is now Poisoned.","50"
Grass,"['Psychic', 'Colorless', 'Colorless']","Disturbing Pollen","Flip a coin. If heads, your opponent can't play any Trainer, Supporter, or Stadium cards from his or her hand during your opponent's next turn.","60"
Grass,"['Colorless']","Swords Dance","During your next turn, Scyther's Slashing Strike attack's base damage is 60.",""
Grass,"['Grass', 'Colorless']","Slashing Strike","During your next turn, Scyther can't use Slashing Strike.","30"
Grass,"['Free']","Nap","Remove 2 damage counters from Cherubi.",""
Grass,"['Grass']","Bullet Seed","Flip 4 coins. This attack does 10 damage times the number of heads.","10\u00d7"
Grass,"['Colorless']","Ingrain","Flip a coin. If tails, this attack does nothing. If heads, search your deck for a Grass Energy card and attach it to Tangela. Shuffle your deck afterward. If you do, prevent all effects of an attack, including damage, done to Tangela during your opponent's next turn.",""
Grass,"['Grass', 'Colorless']","Tickle","Flip a coin. If heads, the Defending Pok\u00e9mon is now Paralyzed.","20"
Grass,"['Colorless']","Comet Punch","Flip 4 coins. This attack does 20 damage times the number of heads.","20\u00d7"
Grass,"['Grass', 'Grass']","Baton Pass","You may switch Ledian with 1 of your Benched Pok\u00e9mon. If you do, move as many Energy cards attached to Ledian as you like to the new Active Pok\u00e9mon.","50"
Grass,"['Colorless', 'Colorless', 'Colorless']","Feint Attack","Choose 1 of your opponent's Pok\u00e9mon. This attack does 40 damage to that Pok\u00e9mon. This attack's damage isn't affected by Weakness, Resistance, Poke-Powers, Poke-Bodies or any other effects on that Pok\u00e9mon.",""
Grass,"['Colorless']","Plant Cloak Tackle","If Burmy Plant Cloak has any Grass Energy attached to it, this attack does 10 damage plus 10 more damage.","10+"
Grass,"['Colorless']","Circling Dive","This attack does 10 damage to each of your opponent's Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.) Switch Ninjask with 1 of your Benched Pok\u00e9mon.",""
Grass,"['Grass']","Parallel Drain","Remove from 1 of your Pok\u00e9mon the number of damage counters equal to the damage you did to the Defending Pok\u00e9mon.","30"
Grass,"['Grass', 'Grass']","Dark Drain","Flip a coin for each of your opponent's Pok\u00e9mon. For each heads, this attack does 10 damage to that Pok\u00e9mon. Don't apply Weakness and Resistance. Remove a number of damage counters from Dark Crobat equal to the damage dealt. If Dark Crobat has fewer damage counters than that, remove all of them.",""
Grass,"['Psychic']","Hypnosis","The Defending Pok\u00e9mon is now Asleep.",""
Grass,"['Grass', 'Grass']","Leech Seed","Unless all damage from this attack is prevented, you may remove 1 damage counter from Exeggcute.","20"
Grass,"['Grass']","Worry Seed","Flip a coin. If heads, the Defending Pok\u00e9mon is now Confused.","20"
Grass,"['Grass', 'Grass']","Magical Leaf","Flip a coin. If heads, this attack does 20 damage plus 20 more damage and remove 3 damage counters from Cherrim.","20+"
Grass,"['Grass']","Cling","After your attack, remove from Sceptile the number of damage counters equal to the damage you did to the Defending Pok\u00e9mon. If Sceptile has fewer damage counters than that, remove all of them.","20"
Grass,"['Grass', 'Grass', 'Colorless']","Leaf Blade","Flip a coin. If heads, this attack does 40 damage plus 30 more damage.","40+"
Grass,"['Grass', 'Colorless']","Blot","Remove 1 damage counter from Beautifly.","30"
Grass,"['Colorless', 'Colorless', 'Colorless']","Whirlwind","Your opponent switches the Defending Pok\u00e9mon with 1 of his or her Benched Pok\u00e9mon.","40"
Grass,"['Colorless']","Honey Scent","Remove 2 damage counters from 1 of your Pok\u00e9mon.",""
Grass,"['Grass', 'Grass']","Flitter","Choose 1 of your opponent's Pok\u00e9mon. This attack does 20 damage to that Pok\u00e9mon. This attack's damage isn't affected by Weakness or Resistance.",""
Grass,"['Grass', 'Colorless']","Verdant Dance","Does 30 damage plus 10 more damage for each Energy attached to all of your Pok\u00e9mon.","30+"
Grass,"['Grass']","Chip Off","If your opponent has 6 or more cards in his or her hand, discard a number of cards without looking until your opponent has 5 cards left in his or her hand.","30"
Grass,"['Colorless']","Run Around","Switch this Pok\u00e9mon with 1 of your Benched Pok\u00e9mon.",""
Grass,"['Grass', 'Colorless']","Vine Whip","","20"
Grass,"['Grass', 'Grass', 'Colorless']","Solar Beam","","80"
Grass,"['Colorless']","Rollout","","10"
Grass,"['Grass']","Fury Attack","Flip 3 coins. This attack does 10 damage times the number of heads.","10\u00d7"
Grass,"['Colorless', 'Colorless']","Harden","During your opponent's next turn, if this Pok\u00e9mon would be damaged by an attack, prevent that attack's damage done to this Pok\u00e9mon if that damage is 60 or less.",""
Grass,"['Grass']","Entangle","If your opponent has any Benched Pok\u00e9mon, choose 1 of them and switch it with the Defending Pok\u00e9mon, then flip a coin. If heads, the new Defending Pok\u00e9mon is now Paralyzed.",""
Grass,"['Grass', 'Grass', 'Grass']","Poison Bind","The Defending Pok\u00e9mon is now Poisoned. Flip a coin. If heads, the Defending Pok\u00e9mon can't retreat until the end of your opponent's next turn and if the effect of an attack, Pok\u00e9mon Power, or Trainer card would change that player's Active Pok\u00e9mon, that part of the effect does nothing.","40"
Grass,"['Grass', 'Colorless']","Seed Bomb","","20"
Grass,"['Grass', 'Colorless']","Vine Whip","","30"
Grass,"['Grass', 'Colorless']","Tackle","","20"
Grass,"['Grass']","Sleep Powder","Flip a coin. If heads, your opponent's Active Pok\u00e9mon is now Asleep.","10"
Grass,"['Grass', 'Grass']","Cut","","20"
