type,cost,name,text,damage
Colorless,"['Colorless', 'Colorless']","The Defending Pok\u00e9mon is now Confused.","20"
Colorless,"['Colorless']","Remove 2 damage counters and all Special Conditions from Latias.","10"
Colorless,"['Fire', 'Water', 'Colorless']","Discard a Fire Energy and a Water Energy attached to Latias.","80"
Colorless,"['Colorless']","Flip a coin. If heads, search your deck for a basic Energy card and attach it to Latios. Shuffle your deck afterward.","10"
Colorless,"['Grass', 'Lightning', 'Colorless', 'Colorless']","Discard 3 Energy attached to Latios.","120"
Colorless,"['Colorless']","Switch Buneary with 1 of your Benched Pok\u00e9mon.",""
Colorless,"['Colorless', 'Colorless']","Remove 1 damage counter from Buneary.","20"
Colorless,"['Colorless']","","10"
Colorless,"['Colorless', 'Colorless', 'Colorless']","If Spearow was attacked last turn, do the final result of that attack on Spearow to the Defending Pok\u00e9mon.",""
Colorless,"['Colorless']","","10"
Colorless,"['Colorless', 'Colorless']","Flip a coin. If heads, this attack does 20 more damage.","10+"
Colorless,"['Colorless', 'Colorless', 'Colorless']","If Porygon-Z has no Rainbow Energy attached to it, Porygon-Z does 20 damage to itself and Porygon-Z is now Confused.","80"
Colorless,"['Colorless']","Flip a coin. If heads, choose an Energy card attached to the Defending Pok\u00e9mon and return it to your opponent's hand.","20"
Colorless,"['Psychic', 'Colorless', 'Colorless']","If the Defending Pok\u00e9mon has any Energy cards attached to it, this attack's base damage is 40 instead of 120.","120"
Colorless,"['Colorless']","During your next turn, Zangoose's Lost Claw attack's base damage is 60.",""
Colorless,"['Colorless', 'Colorless', 'Colorless']","Choose 1 card from your opponent's hand without looking and put it in the Lost Zone.","30"
Colorless,"['Free']","Search your deck for a Pok\u00e9mon LV.X that levels up from 1 of your Pok\u00e9mon and put it onto that Pok\u00e9mon. (This counts as leveling up that Pok\u00e9mon). Shuffle your deck afterward.",""
Colorless,"['Colorless', 'Colorless']","Does 40 damage plus 20 more damage for each Technical Machine card attached to Porygon-Z.","40+"
Colorless,"['Free']","If Porygon2 has a Technical Machine card attached to it, the Defending Pok\u00e9mon is now Asleep and Burned.","30"
Colorless,"['Colorless', 'Colorless']","If Igglybuff is anywhere under Wigglytuff, this attack does 40 damage plus 20 more damage.","40+"
Colorless,"['Colorless', 'Colorless']","","30"
Colorless,"['Colorless', 'Colorless', 'Colorless']","Before doing damage, you may choose 1 of your opponent's Benched Pok\u00e9mon and switch it with 1 of the Defending Pok\u00e9mon.","30"
Colorless,"['Colorless', 'Colorless', 'Colorless', 'Colorless']","Regigigas can't use Giga Hammer during your next turn.","80"
Colorless,"['Colorless', 'Colorless']","Does 10 damage plus 10 more damage for each damage counter on Tauros.","10+"
Colorless,"['Colorless', 'Colorless', 'Colorless']","Tauros does 10 damage to itself.","40"
Colorless,"['Colorless']","Doduo does 10 damage to itself.","20"
Colorless,"['Colorless']","Flip a coin. If tails, this attack does nothing. Either way, use this attack again as long as Farfetch'd stays in play (even putting Farfech'd on the Bench won't let you use it again.)",""
Colorless,"['Colorless', 'Colorless', 'Colorless']","","30"
Colorless,"['Colorless']","Search your discard pile for an Energy card and attach it to Ditto.","10"
Colorless,"['Colorless']","Flip a coin. If heads, the Defending Pok\u00e9mon is now Confused.",""
Colorless,"['Colorless', 'Colorless']","","20"
Colorless,"['Colorless']","If the Defending Pok\u00e9mon tries to attack during your opponent's next turn, your opponent flips a coin. If tails, that attack does nothing.",""
Colorless,"['Colorless']","","10"
Colorless,"['Colorless']","Put a Team Plasma Pok\u00e9mon, a Team Plasma Trainer card, and a Team Plasma Energy card from your discard pile into your hand.",""
Colorless,"['Colorless', 'Colorless']","","30"
Colorless,"['Colorless']","Search your deck for 3 Pok\u00e9mon of different types that evolve from Eevee. Reveal them and put them into your hand. Shuffle your deck afterward.",""
Colorless,"['Colorless', 'Colorless', 'Colorless']","","30"
Colorless,"['Colorless']","","30"
Colorless,"['Fairy']","During your opponent's next turn, prevent all effects of attacks, including damage, done to this Pok\u00e9mon by Dragon Pok\u00e9mon.","30"
Colorless,"['Fairy', 'Colorless', 'Colorless']","Flip a coin. If heads, this attack does 30 more damage.","50+"
Colorless,"['Colorless']","Search your deck for a Basic Pok\u00e9mon and put it onto your Bench. Shuffle your deck afterward.",""
Colorless,"['Colorless']","","20"
Colorless,"['Colorless']","Draw a card.",""
Colorless,"['Colorless', 'Colorless']","Flip a coin. If heads, your opponent's Active Pok\u00e9mon is now Paralyzed.","30"
Colorless,"['Colorless']","Your opponent's Active Pok\u00e9mon is now Poisoned. Discard all Pok\u00e9mon Tool cards attached to that Pok\u00e9mon.",""
Colorless,"['Colorless', 'Colorless']","Flip 2 coins. This attack does 20 damage times the number of heads.","20\u00d7"
Colorless,"['Colorless', 'Colorless', 'Colorless']","Flip 2 coins. If either of them is tails, this attack does nothing.",""
Colorless,"['Colorless', 'Colorless']","Flip a coin. If heads, this attack does 20 damage plus 10 more damage; if tails, this attack does 20 damage.","20+"
Colorless,"['Colorless', 'Colorless', 'Colorless']","Flip a coin. If heads, the Defending Pok\u00e9mon is now Confused.","20"
Colorless,"['Colorless', 'Colorless', 'Colorless']","Discard 2 Energy attached to Garchomp . Choose 1 of your opponent's Pok\u00e9mon. This attack does 80 damage to that Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.) Garchomp  can't use Dragon Rush during your next turn.",""
Colorless,"['Colorless']","Flip a coin. If heads and if your opponent has any Benched Pok\u00e9mon, he or she chooses 1 of them and switches it with the Defending Pok\u00e9mon. (Do the damage before switching the Pok\u00e9mon.)",""
Colorless,"['Colorless', 'Colorless']","Flip a coin. If heads, the Defending Pok\u00e9mon is now Paralyzed.","10"
Colorless,"['Water', 'Psychic', 'Fighting', 'Colorless']","Discard all Energy attached to Rayquaza . Ignore this effect if you have no cards in your hand.","200"
Colorless,"['Colorless']","During your next turn, Farfetch'd's Leek Slap attack's base damage is 60.",""
Colorless,"['Colorless']","During your next turn, Farfetch'd can't use Leek Slap.","30"
Colorless,"['Colorless', 'Colorless', 'Colorless', 'Colorless']","Discard all Energy cards attached to Arceus and this attack does 10 damage to each of your opponent's Benched Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)","80"
Colorless,"['Colorless', 'Colorless']","Choose 1 of your opponent's Pok\u00e9mon. This attack does 20 damage to that Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)",""
Colorless,"['Colorless', 'Colorless', 'Colorless']","Flip a coin. If heads, this attack does 40 damage plus 20 more damage.","40+"
Colorless,"['Colorless', 'Colorless']","","30"
Colorless,"['Colorless']","The Defending Pok\u00e9mon is now Asleep.",""
Colorless,"['Colorless', 'Colorless', 'Colorless']","This Pok\u00e9mon does 30 damage to itself.","60"
Colorless,"['Colorless']","","10"
Colorless,"['Colorless', 'Colorless']","","20"
Colorless,"['Colorless', 'Colorless']","Flip 2 coins. This attack does 40 damage times the number of heads.","40\u00d7"
Colorless,"['Colorless', 'Colorless', 'Colorless']","During your opponent's next turn, any damage done to Wigglytuff by attacks is reduced by 10 (after applying Weakness and Resistance).","50"
Colorless,"['Colorless', 'Colorless']","","20"
Colorless,"['Colorless', 'Colorless', 'Colorless']","Your opponent may draw a card.","50"
Colorless,"['Grass', 'Fire', 'Colorless']","Flip a coin. If tails, this attack's base damage is 50 instead of 100.","100"
Colorless,"['Colorless', 'Colorless', 'Colorless']","Discard a Special Energy attached to your opponent's Active Pok\u00e9mon.","80"
Colorless,"['Colorless']","Your opponent's Active Pok\u00e9mon is now Asleep.",""
Colorless,"['Colorless', 'Colorless', 'Colorless']","Flip a coin until you get tails. This attack does 80 damage times the number of heads.","80\u00d7"
Colorless,"['Colorless']","Switch 1 of your opponent's Benched Pok\u00e9mon with 1 of the Defending Pok\u00e9mon.",""
Colorless,"['Colorless', 'Colorless']","","20"
Colorless,"['Colorless']","If the Defending Pok\u00e9mon tries to attack during your opponent's next turn, your opponent flips a coin. If tails, that attack does nothing.",""
Colorless,"['Colorless']","","10"
Colorless,"['Colorless']","Flip 2 coins. This attack does 40 damage for each heads.","40\u00d7"
Colorless,"['Colorless', 'Colorless']","You may shuffle this Pok\u00e9mon and all cards attached to it into your deck.","60"
Colorless,"['Colorless']","Look at the top 3 cards of your deck and put them back on top of your deck in any order.",""
Colorless,"['Colorless', 'Colorless']","","20"
Colorless,"['Colorless']","Your opponent reveals their hand.",""
Colorless,"['Colorless', 'Colorless']","This Pok\u00e9mon does 10 damage to itself.","30"
Colorless,"['Colorless']","During your next turn, if any of your current Active Pok\u00e9mon does damage to any Defending Pok\u00e9mon, the attack does 40 more damage (before applying Weakness and Resistance).",""
Colorless,"['Water', 'Lightning']","Each Defending Pok\u00e9mon is now Asleep.","30"
Colorless,"['Colorless']","Your opponent switches the Defending Pok\u00e9mon with 1 of his or her Benched Pok\u00e9mon.",""
Colorless,"['Colorless', 'Colorless', 'Colorless']","","30"
Colorless,"['Grass', 'Lightning']","Attach any number of basic Energy cards from your hand to your Pok\u00e9mon in any way you like.",""
Colorless,"['Colorless', 'Colorless', 'Colorless']","Does 30 damage plus 10 more damage for each type of basic Energy card attached to Flygon.","30+"
Colorless,"['Colorless', 'Colorless']","If your opponent's Active Pok\u00e9mon already has any damage counters on it, this attack does 30 more damage.","30+"
Colorless,"['Colorless', 'Colorless', 'Colorless']","","70"
Colorless,"['Colorless']","Put 3 cards from your discard pile on the bottom of your deck in any order.",""
Colorless,"['Colorless', 'Colorless', 'Colorless']","Your opponent's Active Pok\u00e9mon is now Confused.","60"
Colorless,"['Colorless']","Flip a coin. If heads, prevent all damage done to Shelgon during your opponent's next turn. (Any other effects of attacks still happen.)",""
Colorless,"['Fire', 'Water', 'Colorless']","","50"
Colorless,"['Free']","Search your deck for up to 3 basic Energy cards, show them to your opponent, and put them into your hand. Shuffle your deck afterward.",""
Colorless,"['Colorless']","Flip a coin. If heads, choose an attack on 1 of your opponent's Benched Pok\u00e9mon. Trace copies that attack except for its Energy cost. (You must still do anything else required for that attack.) Smeargle performs that attack.",""
Colorless,"['Colorless']","Flip 2 coins. This attack does 10 damage times the number of heads.","10\u00d7"
Colorless,"['Water']","Remove 2 damage counters from 1 of your Pok\u00e9mon (remove 1 if there is only 1).",""
Colorless,"['Lightning']","","10"
Colorless,"['Colorless']","Look at the top 2 cards of your deck, choose 1 of them, and put it into your hand. Put the other card on the bottom of your deck.",""
Colorless,"['Colorless']","","10"
Colorless,"['Colorless']","Flip a coin. If heads, prevent all effects of an attack, including damage, done to Swablu during your opponent's next turn.",""
Colorless,"['Colorless', 'Colorless']","Does 10 damage to 1 of your opponent's Benched Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)","10"
Colorless,"['Colorless']","The Defending Pok\u00e9mon is now Asleep.",""
Colorless,"['Colorless']","Flip a coin. If heads, search your deck for a Pok\u00e9mon, show it to your opponent, and put it into your hand. Shuffle your deck afterward.",""
Colorless,"['Colorless', 'Colorless']","","20"
Colorless,"['Colorless', 'Colorless', 'Colorless']","Unless this attack Knocks Out the Defending Pok\u00e9mon, return the Defending Pok\u00e9mon and all cards attached to it to your opponent's hand.","30"
Colorless,"['Colorless']","","10"
Colorless,"['Colorless', 'Colorless']","Does 10 damage plus 10 more damage for each damage counter on Bagon.","10+"
Colorless,"['Psychic', 'Lightning', 'Colorless']","Flip 3 coins. If exactly 1 is heads, the Defending Pok\u00e9mon is now Asleep. If exactly 2 are heads, the Defending Pok\u00e9mon is now Confused. If all 3 are heads, the Defending Pok\u00e9mon is now Paralyzed.","30"
Colorless,"['Colorless']","Remove 1 damage counter from Jigglypuff.",""
Colorless,"['Colorless', 'Colorless', 'Colorless']","Jigglypuff does 20 damage to itself.","40"
Colorless,"['Water', 'Colorless']","Damage done to Shelgon by an opponent's attack is reduced by 10 (after applying Weakness and Resistance) during your opponent's next turn.","20"
Colorless,"['Fire', 'Colorless', 'Colorless']","","40"
Colorless,"['Colorless']","","10"
Colorless,"['Fire', 'Colorless']","","20"
Colorless,"['Colorless']","Flip a coin. If tails, this attack does nothing.","10"
Colorless,"['Fire', 'Water']","The Defending Pok\u00e9mon is now Asleep.","20"
Colorless,"['Colorless']","During your opponent's next turn, any damage done by attacks from the Defending Pok\u00e9mon is reduced by 20 (before applying Weakness and Resistance).",""
Colorless,"['Colorless', 'Colorless']","","20"
Colorless,"['Colorless']","","20"
Colorless,"['Colorless']","Draw a card from the top and the bottom of your deck.",""
Colorless,"['Colorless']","If any basic Energy card attached to Spinda is the same type as any Energy attached to the Defending Pok\u00e9mon, this attack does 10 damage plus 30 more damage.","10+"
Colorless,"['Free']","Search your deck for a Supporter card, show it to your opponent, and put it into your hand. Shuffle your deck afterward.",""
Colorless,"['Colorless', 'Colorless']","If the Defending Pok\u00e9mon isn't an Evolved Pok\u00e9mon, that Pok\u00e9mon is now Confused.","20"
Colorless,"['Colorless']","","10"
Colorless,"['Colorless', 'Colorless']","Flip 2 coins. If either of them is tails, this attack does nothing.","50"
Colorless,"['Colorless']","The Defending Pok\u00e9mon is now Asleep.",""
Colorless,"['Colorless', 'Colorless']","","20"
Colorless,"['Colorless']","Flip 2 coins. This attack does 10 damage times the number of heads.","10\u00d7"
Colorless,"['Colorless', 'Colorless']","Remove all Special Conditions and 3 damage counters from Jigglypuff (all if there are less than 3). Jigglypuff is now Asleep.",""
Colorless,"['Colorless']","","10"
Colorless,"['Colorless', 'Colorless']","","20"
Colorless,"['Water', 'Lightning']","Discard a Water Energy card and a Lightning Energy card attached to Dragonite ex.","70"
Colorless,"['Colorless', 'Colorless', 'Colorless', 'Colorless']","Flip a coin. If tails, this attack does nothing.","120"
Colorless,"['Colorless']","Flip a coin. If heads, search your discard pile for a basic Energy card and attach it to Latios ex.","10"
Colorless,"['Grass', 'Lightning', 'Colorless']","Discard 3 Energy attached to Latios ex.","100"
Colorless,"['Colorless']","Draw 2 cards.",""
Colorless,"['Colorless']","Before doing damage, discard all Pok\u00e9mon Tool cards from your opponent's Active Pok\u00e9mon. If you discarded a Pok\u00e9mon Tool card in this way, this attack does 70 more damage.","20+"
Colorless,"['Colorless']","Flip a coin until you get tails. For each heads, search your discard pile for a basic Energy card and attach it to Rayquaza ex.",""
Colorless,"['Fire', 'Lightning']","Discard either all Fire Energy or all Lightning Energy attached to Rayquaza ex. This attack does 40 damage times the amount of Fire or Lightning Energy discarded.","40\u00d7"
Colorless,"['Colorless', 'Colorless', 'Colorless']","Remove all Special Conditions from Dragonite.","50"
Colorless,"['Colorless', 'Colorless', 'Colorless', 'Colorless']","Flip 2 coins. If both of them are tails, this attack does nothing. If both of them are heads, the Defending Pok\u00e9mon is now Paralyzed.","80"
Colorless,"['Colorless']","Choose 1 of your opponent's Pok\u00e9mon. This attack does 10 damage to that Pok\u00e9mon for each Energy attached to Lickilicky. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)",""
Colorless,"['Colorless', 'Colorless', 'Colorless']","Remove 2 damage counters from Lickilicky. The Defending Pok\u00e9mon can't retreat during your opponent's next turn.","50"
Colorless,"['Colorless']","Search your deck for up to 2 Evolution Pok\u00e9mon, reveal them, and put them into your hand. Then, shuffle your deck.",""
Colorless,"['Colorless', 'Colorless', 'Colorless']","","80"
Colorless,"['Colorless']","Draw cards until you have the same number of cards in your hand as your opponent.",""
Colorless,"['Colorless']","","10"
Colorless,"['Colorless', 'Colorless']","This attack does 10 more damage for each damage counter on all of your Tauros and Tauros-GX.","10+"
Colorless,"['Colorless']","Your opponent's Active Pok\u00e9mon is now Confused.",""
Colorless,"['Colorless', 'Colorless', 'Colorless']","If you don't have any Pok\u00e9mon-GX or Pok\u00e9mon-{EX} on your Bench, this attack does 90 more damage.","90+"
Colorless,"['Colorless', 'Colorless']","Choose 1 of your opponent's Pok\u00e9mon. This attack does 20 damage to that Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.) Flip a coin. If heads, your opponent discards 1 Energy card, if any, attached to that Pok\u00e9mon.",""
Colorless,"['Colorless', 'Colorless']","Flip a coin. If tails, Swellow does 10 damage to itself.","40"
Colorless,"['Colorless', 'Colorless']","During your next turn, if any of your current Active Pok\u00e9mon does damage to any Defending Pok\u00e9mon, the attack does 30 more damage (before applying Weakness and Resistance).",""
Colorless,"['Fire', 'Lightning', 'Colorless']","","40"
Colorless,"['Colorless', 'Colorless']","Flip 2 coins. This attack does 20 damage times the number of heads.","20\u00d7"
Colorless,"['Colorless']","If the Defending Pok\u00e9mon is Pok\u00e9mon-ex, this attack does 10 damage plus 20 more damage.","10"
Colorless,"['Colorless', 'Colorless']","Flip a coin. If heads, this attack does 20 damage plus 10 more damage.","20"
Colorless,"['Colorless']","The Defending Pok\u00e9mon can't retreat during your opponent's next turn.","10"
Colorless,"['Colorless', 'Colorless']","","20"
Colorless,"['Colorless', 'Colorless']","Granbull does 20 damage to itself. Switch Granbull with 1 of your Benched Pok\u00e9mon.","50"
Colorless,"['Colorless', 'Colorless', 'Colorless', 'Colorless']","Does 40 damage plus 10 more damage for each damage counter on Granbull.","40+"
Colorless,"['Colorless']","","20"
Colorless,"['Grass', 'Colorless', 'Colorless', 'Colorless']","Choose 1 of your opponent's Pok\u00e9mon. This attack does 40 damage to that Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)","0"
Colorless,"['Fairy', 'Fairy', 'Colorless']","During your opponent's next turn, prevent all damage done to each of your Pok\u00e9mon by attacks from your opponent's Pok\u00e9mon-EX. (If this Pok\u00e9mon is no longer your Active Pok\u00e9mon, this effect ends.)","100"
Colorless,"['Colorless']","Your opponent's Active Pok\u00e9mon is now Confused.",""
Colorless,"['Colorless']","The Defending Pok\u00e9mon can't retreat during your opponent's next turn.","20"
Colorless,"['Colorless']","Flip a coin. If tails, this attack does nothing.","20"
Colorless,"['Colorless', 'Colorless', 'Colorless']","Flip a coin. If heads, this attack does 10 damage times the number of Pok\u00e9mon you have in play.","10\u00d7"
Colorless,"['Colorless']","Search your deck for a basic Energy card and attach it to this Pok\u00e9mon. Then, shuffle your deck.","30"
Colorless,"['Colorless', 'Colorless', 'Colorless', 'Colorless']","","110"
Colorless,"['Colorless']","Look at the top 6 cards of your deck, reveal any number of Pok\u00e9mon you find there, and put them into your hand. Discard the other cards.",""
Colorless,"['Colorless', 'Colorless']","","40"
Colorless,"['Colorless', 'Colorless']","","30"
Colorless,"['Colorless', 'Colorless', 'Colorless', 'Colorless']","Flip 2 coins. This attack does 20 more damage for each heads.","80+"
Colorless,"['Colorless']","Search your deck for up to 2 Basic Pok\u00e9mon and put them onto your Bench. Shuffle your deck afterward.",""
Colorless,"['Colorless', 'Colorless', 'Colorless']","The Defending Pok\u00e9mon is now Confused.","30"
Colorless,"['Colorless']","","20"
Colorless,"['Water', 'Lightning', 'Colorless']","This attack's damage isn't affected by Resistance, Pok\u00e9-Powers, Pok\u00e9-Bodies, or any other effects on the Defending Pok\u00e9mon.","70"
Colorless,"['Colorless']","Flip a coin until you get tails. This attack does 10 damage for each heads.","10\u00d7"
Colorless,"['Fire']","Flip a coin. If heads, the Defending Pok\u00e9mon is now Burned.",""
Colorless,"['Water']","Flip 2 coins. This attack does 10 damage times the number of heads.","10\u00d7"
Colorless,"['Colorless']","Flip a coin. If tails, this attack does nothing. If heads, prevent all effects of an attack, including damage, done to Taillow during your opponent's next turn.","10"
Colorless,"['Fire', 'Lightning']","Flip a coin until you get tails. This attack does 30 damage times the number of heads.","30\u00d7"
Colorless,"['Fire', 'Fire', 'Lightning', 'Lightning']","Discard all Energy cards attached to Rayquaza Star. This attack does 100 damage to each of your opponent's Pok\u00e9mon-ex. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)",""
Colorless,"['Colorless']","Does 10 damage plus 10 more damage for each Energy attached to Ditto but not used to pay for this attack's Energy cost. You can't add more then 20 damage in this way.","10+"
Colorless,"['Colorless']","Draw a card.",""
Colorless,"['Colorless', 'Colorless']","","20"
Colorless,"['Colorless', 'Colorless', 'Colorless']","Flip a coin. If heads, this attack does 30 damage plus 20 more damage.","30+"
Colorless,"['Colorless']","Search your deck for 2 Basic Pok\u00e9mon and put them onto your Bench. Shuffle your deck afterward.",""
Colorless,"['Colorless', 'Colorless']","Flip 4 coins. This attack does 20 damage times the number of heads.","20\u00d7"
Colorless,"['Colorless', 'Colorless']","Flip a coin. If heads, discard an Energy attached to the Defending Pok\u00e9mon.","30"
Colorless,"['Colorless']","Flip a coin. If heads, the Defending Pok\u00e9mon is now Paralyzed.","10"
Colorless,"['Colorless', 'Colorless', 'Colorless']","Loudred does 10 damage to itself.","50"
Colorless,"['Colorless', 'Colorless', 'Colorless']","Flip 3 coins. This attack does 50 damage times the number of heads.","50\u00d7"
Colorless,"['Colorless']","You may discard any Stadium card in play.","10"
Colorless,"['Colorless', 'Colorless', 'Colorless']","Does 20 damage plus 10 more damage for each damage counter on Tauros. After doing damage, flip a coin. If tails, Tauros is now Confused.","20+"
Colorless,"['Colorless']","Search your deck for up to 2 Basic Pok\u00e9mon and put them onto your Bench. Shuffle your deck afterward.",""
Colorless,"['Colorless', 'Colorless']","","20"
Colorless,"['Colorless']","Search your deck for up to 2 Pok\u00e9mon Tool cards and attach them to any of your Pok\u00e9mon (excluding Pok\u00e9mon that already have a Pok\u00e9mon Tool attached to them). Shuffle your deck afterward.",""
Colorless,"['Colorless']","If the Defending Pok\u00e9mon is an Evolved Pok\u00e9mon, this attack does 10 damage plus 20 more damage.","10+"
Colorless,"['Colorless']","Remove 1 damage counter and all Special Conditions from each of your Active Pok\u00e9mon.",""
Colorless,"['Colorless', 'Colorless']","Does 20 damage to each Defending Pok\u00e9mon.",""
Colorless,"['Colorless']","The Defending Pok\u00e9mon is now Asleep.","10"
Colorless,"['Colorless']","Draw a card.",""
Colorless,"['Colorless', 'Colorless', 'Colorless']","Discard the top card from your opponent's deck.","30"
Colorless,"['Colorless', 'Colorless', 'Colorless', 'Colorless']","","60"
Colorless,"['Colorless', 'Colorless']","Flip 3 coins. This attack does 10 damage times the number of heads.","10\u00d7"
Colorless,"['Colorless']","","10"
Colorless,"['Colorless', 'Colorless', 'Colorless']","","60"
Colorless,"['Colorless']","Search your discard pile for a Basic Pok\u00e9mon (or Evolution card), a Trainer card, and an Energy card. Show them to your opponent and put them into your hand.",""
Colorless,"['Colorless']","Flip a coin. If heads, this attack does 10 damage plus 40 more damage.","10+"
Colorless,"['Colorless']","Flip a coin. If heads, prevent all effects of an attack, including damage, done to Swellow during your opponent's next turn. If tails, during your next turn, Swellow's Glide attack's base damage is 100.",""
Colorless,"['Colorless', 'Colorless', 'Colorless']","","40"
Colorless,"['Colorless', 'Colorless', 'Colorless']","During your next turn, each of this Pok\u00e9mon's attacks does 50 more damage (before applying Weakness and Resistance).","50"
Colorless,"['Colorless', 'Colorless', 'Colorless', 'Colorless']","","80"
Colorless,"['Colorless', 'Colorless']","During your opponent's next turn, any damage done to Wigglytuff by attacks is reduced by 10 (after applying Weakness and Resistance).","30"
Colorless,"['Colorless']","Does 10 damage to 1 of your opponent's Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)",""
Colorless,"['Colorless', 'Colorless']","","30"
Colorless,"['Colorless']","Switch Doduo with 1 of your Benched Pok\u00e9mon.",""
Colorless,"['Colorless', 'Colorless']","Flip 2 coins. This attack does 10 damage plus 10 more damage for each heads.","10+"
Colorless,"['Colorless']","Switch 1 of your opponent's Benched Pok\u00e9mon with 1 of the Defending Pok\u00e9mon. Your opponent chooses the Defending Pok\u00e9mon to switch. The new Defending Pok\u00e9mon is now Asleep.",""
Colorless,"['Colorless', 'Colorless']","Flip a coin. If heads, this attack does 10 damage plus 20 more damage.","10+"
Colorless,"['Colorless']","If Defending Pok\u00e9mon has a Weakness, you may change it to a type of your choice other than Colorless.",""
Colorless,"['Colorless', 'Colorless', 'Colorless']","Flip a coin. If heads, the Defending Pok\u00e9mon is now Confused.","20"
Colorless,"['Fairy']","Flip a coin. If tails, this Pok\u00e9mon does 10 damage to itself.","20"
Colorless,"['Colorless', 'Colorless']","During your next turn, Deoxys's attacks do 40 more damage to the Defending Pok\u00e9mon (before applying Weakness and Resistance).","20"
Colorless,"['Colorless']","Count the number of Pok\u00e9mon you have in play that has \u03b4 on its card. Draw up to that many cards.",""
Colorless,"['Colorless']","Flip a coin. If heads, this attack does 10 damage plus 10 more damage; if tails, this attack does 10 damage.","10+"
Colorless,"['Colorless', 'Colorless']","Flip 3 coins. This attack does 10 damage plus 10 more damage for each heads.","10+"
Colorless,"['Colorless', 'Colorless']","Flip a coin. If heads look at your opponent's hand. If he or she has any Trainer cards there, choose 1 of them. Your opponent shuffles that card into his or her deck.","20"
Colorless,"['Colorless', 'Colorless']","Flip a coin. If tails, this attack does nothing.",""
Colorless,"['Colorless']","Search your deck for a React Energy card, show it to your opponent, and put it into your hand. Shuffle your deck afterward.",""
Colorless,"['Colorless', 'Colorless']","Flip a coin. If heads, this attack does 10 damage plus 20 more damage.","10+"
Colorless,"['Colorless']","The Defending Pok\u00e9mon is now Asleep.","10"
Colorless,"['Water', 'Colorless']","Choose 1 card from your opponent's hand without looking. Look at the card you chose, then have your opponent shuffle that card into his or her deck.","30"
Colorless,"['Lightning', 'Colorless', 'Colorless']","","50"
Colorless,"['Colorless', 'Colorless', 'Colorless']","Flip a coin. If heads, this attack does 20 damage plus 20 more damage; if tails, this attack does 20 damage.","20+"
Colorless,"['Colorless', 'Colorless']","Flip a coin. If heads, prevent all damage done to Chansey during your opponent's next turn. (Any other effects of attacks still happen.)",""
Colorless,"['Colorless', 'Colorless', 'Colorless', 'Colorless']","Chansey does 80 damage to itself.","80"
Colorless,"['Fire', 'Colorless']","Does 10 damage plus 10 more damage for each damage counter on Shelgon.","10+"
Colorless,"['Water', 'Colorless', 'Colorless']","","40"
Colorless,"['Colorless']","Flip a coin. If heads, Koga's Ditto's maximum HP is now 80 and Koga's Ditto's Pound attack's base damage is 30 instead of 10. (Benching Koga's Ditto ends this effect.)",""
Colorless,"['Colorless']","","10"
Colorless,"['Fire', 'Fire', 'Colorless', 'Colorless']","Discard the top 5 cards from your deck.","150"
Colorless,"['Water', 'Water', 'Colorless', 'Colorless']","Discard all Water Energy attached to Salamence ex. This attack does 30 damage to each of your opponent's Benched Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)",""
Colorless,"['Colorless']","Each Defending Pok\u00e9mon is now Asleep.",""
Colorless,"['Water', 'Lightning']","Flip a coin. If heads, this attack does 20 damage plus 10 more damage.","20+"
Colorless,"['Colorless']","","10"
Colorless,"['Colorless']","Flip 3 coins. This attack does 10 damage times the number of heads.","10\u00d7"
Colorless,"['Colorless']","Look at the top 5 cards of your deck. Choose a Basic Pok\u00e9mon or Evolution card you find there, show it to your opponent, and put it into your hand. Put the 4 other cards back on top of your deck. Shuffle your deck afterward.",""
Colorless,"['Colorless']","Flip a coin. If tails, this attack does nothing.","20"
Colorless,"['Colorless', 'Colorless', 'Colorless']","Flip a coin. If heads, this attack does 20 more damage.","50+"
Colorless,"['Colorless']","Flip a coin. If heads, search your deck for a card that evolves from 1 of your Benched Pok\u00e9mon and put that card on that Pok\u00e9mon. (This counts as evolving that Pok\u00e9mon.) Shuffle your deck afterward.",""
Colorless,"['Colorless', 'Colorless']","","20"
Colorless,"['Colorless']","If you have less than 8 cards in your hand, draw cards until you have 8 cards in your hand.",""
Colorless,"['Colorless', 'Colorless', 'Colorless']","If Porygon2 has a Scramble Energy card attached to it, this attack does 40 damage plus 20 more damage and the Defending Pok\u00e9mon is now Confused.","40+"
Colorless,"['Colorless']","Shuffle your hand into your deck, then draw 6 cards.",""
Colorless,"['Fairy']","Shuffle 3 in any combination of Pok\u00e9mon and basic Energy cards from your discard pile into your deck.",""
