type,cost,name,text,damage
Fire,"['Fire']","Fiery Dance","Attach a basic Energy card from your discard pile to 1 of your Pok\u00e9mon.","30"
Fire,"['Fire', 'Colorless', 'Colorless']","Heat Wave","The Defending Pok\u00e9mon is now Burned.","60"
Fire,"['Fire', 'Colorless', 'Colorless']","Ring of Fire","The Defending Pok\u00e9mon is now Burned, and can't retreat until the end of your opponent's next turn.","40"
Fire,"['Fire', 'Fire', 'Fire', 'Colorless', 'Colorless']","Split Blast","Discard 1 Energy card attached to Typhlosion ex. If your opponent has more than 1 Defending Pok\u00e9mon, you may do 50 damage to each of them instead.","100"
Fire,"['Fire', 'Colorless']","Stored Power","Move all Energy attached to this Pok\u00e9mon to 1 of your Benched Pok\u00e9mon.","30"
Fire,"['Fire', 'Fire', 'Fire', 'Colorless']","Blast Burn","Flip a coin. If heads, discard 2 Energy cards attached to Charizard. If tails, discard 4 Energy cards attached to Charizard. (If you can't, this attack does nothing.)","120"
Fire,"['Fire', 'Fire', 'Fire']","Blaze Roar","Does 20 damage to 1 of your opponent's Benched Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.) Flip a coin. If tails, discard 2 Fire Energy attached to Entei.","60"
Fire,"['Fire', 'Fire']","Blue Fire","Discard all Fire Energy attached to Ponyta.","50"
Fire,"['Fire', 'Fire', 'Colorless', 'Colorless']","Heat Crash","","80"
Fire,"['Fire', 'Fire', 'Colorless', 'Colorless']","Inferno Onrush","Arcanine does 40 damage to itself.","120"
Fire,"['Colorless', 'Colorless']","Overrun","If your opponent has any Benched Pok\u00e9mon, flip a coin. If heads, choose 1 of them and this attack does 10 damage to it. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)","20"
Fire,"['Fire', 'Fire', 'Colorless']","Flame Tail","","40"
Fire,"['Fire']","Acrobatics","Flip 2 coins. This attack does 30 more damage for each heads.","30+"
Fire,"['Fire', 'Fire', 'Colorless']","Jet Shoot","During your opponent's next turn, any damage done to this Pok\u00e9mon by attacks is increased by 40 (after applying Weakness and Resistance).","120"
Fire,"['Fire', 'Fire', 'Fire', 'Colorless']","Inferno Onrush","This Pok\u00e9mon does 30 damage to itself.","110"
Fire,"['Colorless']","Mud Shot","","20"
Fire,"['Fighting', 'Colorless', 'Colorless']","Rock Hurl","This attack's damage isn't affected by Resistance.","50"
Fire,"['Fire', 'Fire', 'Colorless', 'Colorless']","Super Singe","Flip a coin. If heads, the Defending Pok\u00e9mon is now Burned.","50"
Fire,"['Fire']","Flame Blast","Does 20 damage times the number of Fire Energy attached to Magmortar.","20\u00d7"
Fire,"['Fire', 'Colorless', 'Colorless']","Fireball Bazooka","Does 20 damage to 2 of your opponent's Benched Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)","40"
Fire,"['Free']","Focus Energy","During your next turn, Torchic's Fire Shard attack's base damage is 80.",""
Fire,"['Fire']","Fire Shard","Flip a coin. If tails, this attack does nothing.","20"
Fire,"['Fire']","Super Singe","Flip a coin. If heads, the Defending Pok\u00e9mon is now Burned.","10"
Fire,"['Fire', 'Colorless', 'Colorless']","Flame Ball","Move an Energy card attached to Torkoal to 1 of your Benched Pok\u00e9mon.","40"
Fire,"['Free']","Reheat","Discard up to 2 Energy cards from your hand. For each card you discarded, draw 2 cards.",""
Fire,"['Fire', 'Colorless']","Confuse Ray","Flip a coin. If heads, the Defending Pok\u00e9mon is now Confused.","20"
Fire,"['Fire', 'Fire', 'Fire', 'Fire']","Scorching Whirlwind","Flip 2 coins. If 1 of them is tails, discards 3 Energy cards attached to Charizard. If both of them are tails, discard all Energy cards attached to Charizard.","120"
Fire,"['Fire']","Fire Fang","The Defending Pok\u00e9mon is now Burned.","20"
Fire,"['Fire', 'Fire', 'Colorless']","Flare Tail","Flip a coin. If heads, discard a Fire Energy attached to Charmeleon and this attack does 50 damage plus 20 more damage.","50+"
Fire,"['Fire']","Flare","","20"
Fire,"['Fire', 'Colorless', 'Colorless']","Raging Claws","Does 10 more damage for each damage counter on this Pok\u00e9mon.","50+"
Fire,"['Fire', 'Colorless', 'Colorless']","Split Bomb","This attack does 40 damage to 2 of your opponent's Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)",""
Fire,"['Fire', 'Colorless', 'Colorless', 'Colorless', 'Colorless']","Scorching Fire","Discard a Fire Energy attached to this Pok\u00e9mon.","150"
Fire,"['Fire', 'Colorless']","Firebreathing","Flip a coin. If heads, this attack does 10 more damage.","20+"
Fire,"['Fire', 'Colorless']","Stored Power","Move all Energy attached to this Pok\u00e9mon to 1 of your Benched Pok\u00e9mon.","30"
Fire,"['Fire']","Turbo Energize","Search your deck for 2 basic Energy cards and attach them to your Benched Pok\u00e9mon in any way you like. Shuffle your deck afterward.",""
Fire,"['Fire', 'Colorless', 'Colorless']","Intensifying Burn","If the Defending Pok\u00e9mon is a Pok\u00e9mon-EX, this attack does 50 more damage.","50+"
Fire,"['Colorless', 'Colorless']","Rollout","","20"
Fire,"['Fire', 'Fire', 'Colorless']","Flamethrower","Discard an Energy attached to this Pok\u00e9mon.","70"
Fire,"['Fire', 'Colorless', 'Colorless']","Glinting Claw","Flip a coin. If heads, this attack does 30 more damage.","50+"
Fire,"['Fire', 'Fire', 'Colorless', 'Colorless']","Brave Fire","Flip a coin. If tails, this Pok\u00e9mon does 50 damage to itself.","150"
Fire,"['Free']","Find Wildfire","Search your deck for up to 2 Fire Energy cards, show them to your opponent, and put them into your hand. Shuffle your deck afterward.",""
Fire,"['Fire']","Brushfire","Does 10 damage to each of your opponent's Benched Grass Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)","10"
Fire,"['Fire', 'Colorless']","Inflame","Discard a Fire Energy card from your hand. (If you can't discard a card from your hand, this attack does nothing.)","30"
Fire,"['Colorless']","Roar","Your opponent switches the Defending Pok\u00e9mon with 1 of his or her Benched Pok\u00e9mon.",""
Fire,"['Fire', 'Colorless']","Dig Claws","","20"
Fire,"['Fire', 'Colorless']","Flare","","20"
Fire,"['Fire', 'Colorless']","Mislead","Flip 2 coins. If either of them is heads, the Defending Pok\u00e9mon is now Confused.",""
Fire,"['Colorless', 'Colorless', 'Colorless']","Ethereal Flame","Discard all R Energy cards attached to Ninetales. This attack does 30 damage plus 10 more damage for each cards discarded this way.","30+"
Fire,"['Colorless']","Quick Attack","Flip a coin. If heads, this attack does 10 damage plus 20 more damage.","10+"
Fire,"['Fire', 'Fire', 'Colorless']","Thermal Blast","Flip a coin. If heads, this attack does 10 damage to each of your opponent's Benched Pok\u00e9mon, if any. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.","40"
Fire,"['Fire', 'Colorless']","Burn Out","You may do 30 damage plus 30 more damage. If you do, Arcanine is now Burned.","30+"
Fire,"['Fire', 'Colorless', 'Colorless']","Flames of Rage","Discard a Fire Energy attached to Arcanine. This attack does 60 damage plus 10 more damage for each damage counter on Arcanine.","60+"
Fire,"['Fire', 'Fire']","Confuse Ray","Flip a coin. If heads, the Defending Pok\u00e9mon is now Confused.","10"
Fire,"['Fire', 'Colorless']","Fire Punch","","30"
Fire,"['Fire', 'Colorless']","Flaming Punch","Flip a coin. If heads, the Defending Pok\u00e9mon is now Burned.","10"
Fire,"['Fire', 'Colorless', 'Colorless']","Thrash","Flip a coin. If heads, this attack does 30 damage plus 10 more damage. If tails, Magmar does 10 damage to itself.","30+"
Fire,"['Colorless', 'Colorless']","Slash","","20"
Fire,"['Fire', 'Colorless', 'Colorless']","Super Singe","Flip a coin. If heads, the Defending Pok\u00e9mon is now Burned.","40"
Fire,"['Colorless']","Tail Slap","","30"
Fire,"['Fire', 'Colorless']","Evolving Flare","If Flareon evolved from Eevee during this turn, this attack does 40 damage plus 20 more damage and the Defending Pok\u00e9mon is now Burned.","40+"
Fire,"['Colorless', 'Colorless']","Outrage","Does 10 more damage for each damage counter on this Pok\u00e9mon.","20+"
Fire,"['Fire', 'Fire', 'Colorless']","Blue Flare","Discard 2 Fire Energy attached to this Pok\u00e9mon.","120"
Fire,"['Fire', 'Colorless']","Super Singe","Flip a coin. If heads, the Defending Pok\u00e9mon is now Burned.","20"
Fire,"['Colorless', 'Colorless', 'Colorless']","Tackle","","30"
Fire,"['Colorless']","Headbutt","","10"
Fire,"['Fire', 'Colorless']","Burn Off","Flip a coin. If heads, each Defending Pok\u00e9mon is now Burned.",""
Fire,"['Fire', 'Colorless', 'Colorless']","Heat Boiler","If this Pok\u00e9mon is affected by a Special Condition, this attack does 60 more damage.","60+"
Fire,"['Fire', 'Fire', 'Colorless', 'Colorless']","Dynamite Press","If this Pok\u00e9mon has any Plasma Energy attached to it, this attack does 10 more damage for each damage counter on the Defending Pok\u00e9mon.","80+"
Fire,"['Fire', 'Colorless']","Combustion","","50"
Fire,"['Fire', 'Fire', 'Colorless']","Fire Fang","Your opponent's Active Pok\u00e9mon is now Burned.","100"
Fire,"['Fire', 'Fire', 'Colorless']","Brave Burn-GX","This attack does 150 damage to 1 of your opponent's Benched Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.) (You can't use more than 1 GX attack in a game.)",""
Fire,"['Colorless', 'Colorless']","Outrage","Does 10 more damage for each damage counter on this Pok\u00e9mon.","20+"
Fire,"['Fire', 'Fire', 'Colorless']","Blue Flare","Discard 2 Fire Energy attached to this Pok\u00e9mon.","120"
Fire,"['Fire', 'Colorless', 'Colorless']","Purifying Flame","Remove all Special Conditions from this Pok\u00e9mon.","50"
Fire,"['Fire', 'Colorless', 'Colorless', 'Colorless']","Fusion Flare","If Zekrom is on your Bench, this attack does 40 more damage.","80+"
Fire,"['Fire']","Tackle","","10"
Fire,"['Fire', 'Colorless']","Rollout","","20"
Fire,"['Colorless']","Flame Charge","Search your deck for a Fire Energy card and attach it to this Pok\u00e9mon. Shuffle your deck afterward.",""
Fire,"['Fire', 'Fire', 'Colorless']","Heat Crash","","50"
Fire,"['Fire', 'Fire', 'Colorless', 'Colorless']","Heat Crash","","80"
Fire,"['Colorless']","Scratch","","10"
Fire,"['Fire', 'Colorless', 'Colorless']","Live Coal","","30"
Fire,"['Colorless', 'Colorless']","Outrage","Does 10 more damage for each damage counter on this Pok\u00e9mon.","20+"
Fire,"['Fire', 'Fire', 'Colorless']","Blue Flare","Discard 2 Fire Energy attached to this Pok\u00e9mon.","120"
Fire,"['Fire', 'Colorless']","Flare","","30"
Fire,"['Fire']","Confuse Ray","Flip a coin. If heads, the Defending Pok\u00e9mon is now Confused.","10"
Fire,"['Fire', 'Colorless', 'Colorless']","Searing Flame","The Defending Pok\u00e9mon is now Burned.","40"
Fire,"['Fire']","Singe","Flip a coin. If heads, the Defending Pok\u00e9mon is now Burned.",""
Fire,"['Colorless', 'Colorless']","Quick Attack","Flip a coin. If heads, this attack does 10 damage plus 20 more damage.","10+"
Fire,"['Colorless']","Tackle","","10"
Fire,"['Fire', 'Colorless']","Ember","Discard a Energy card attached to Cyndaquil.","30"
Fire,"['Colorless']","Flame Tail","","30"
Fire,"['Fire', 'Fire', 'Colorless']","Flamethrower","Discard an Energy attached to Flareon.","90"
Fire,"['Fire', 'Colorless']","Black Soot","Flip a coin. If heads, the Defending Pok\u00e9mon is now Burned and Paralyzed.","30"
Fire,"['Fire', 'Colorless', 'Colorless']","Glinting Claw","Flip a coin. If heads, this attack does 30 more damage.","50+"
Fire,"['Fire', 'Fire', 'Colorless', 'Colorless']","Brave Fire","Flip a coin. If tails, this Pok\u00e9mon does 50 damage to itself.","150"
Fire,"['Fire']","Fire Dance","Search your discard pile for a Fire Energy card and attach it to 1 of your Pok\u00e9mon.","20"
Fire,"['Colorless', 'Colorless', 'Colorless']","Multi Burn","If Flareon has 3 or more different types of basic Energy cards attached to it, this attack does 40 damage plus 20 more damage and the Defending Pok\u00e9mon is now Burned.","40+"
Fire,"['Fire']","Singe","Flip a coin. If heads, the Defending Pok\u00e9mon is now Burned.",""
Fire,"['Colorless', 'Colorless']","Smash Kick","","20"
Fire,"['Colorless']","Peck Off","Before doing damage, discard all Pok\u00e9mon Tool cards attached to your opponent's Active Pok\u00e9mon.","10"
Fire,"['Fire', 'Colorless']","Fire Wing","","20"
Fire,"['Fire', 'Fire', 'Fire', 'Colorless']","Fire Blast","Discard a Energy attached to Ho-oh.","60"
Fire,"['Colorless']","Tail Shake","The Defending Pok\u00e9mon is now Asleep.",""
Fire,"['Fire', 'Colorless']","Flare","","20"
Fire,"['Colorless']","Burning Sensation","If the Defending Pok\u00e9mon already has any damage counters on it, the Defending Pok\u00e9mon is now Burned.","20"
Fire,"['Fire', 'Fire']","Bright Flame","Flip a coin. If tails, discard 2 Fire Energy attached to Houndoom.","60"
Fire,"['Fire']","Draw In","Attach 2 Fire Energy cards from your discard pile to this Pok\u00e9mon.",""
Fire,"['Fire', 'Colorless']","Flare","","20"
Fire,"['Fire', 'Colorless', 'Colorless']","Fire Shard","The Defending Pok\u00e9mon is now Burned. Flip a coin. If heads, the Defending Pok\u00e9mon is also Paralyzed.","60"
Fire,"['Fire', 'Fire', 'Colorless', 'Colorless']","Flamethrower","Discard an Energy attached to this Pok\u00e9mon.","80"
Fire,"['Fire', 'Colorless']","Rollout","","20"
Fire,"['Fire', 'Colorless', 'Colorless']","Firebreathing","Flip a coin. If heads, this attack does 20 more damage.","40+"
Fire,"['Fire', 'Colorless']","Reckless Charge","Flip a coin. If tails, this Pok\u00e9mon does 10 damage to itself.","30"
Fire,"['Fire', 'Colorless']","Burning Turn","Switch Entei Star with 1 of your Benched Pok\u00e9mon.","20"
Fire,"['Fire', 'Fire', 'Fire']","Detonation","If you have less Prize cards left than your opponent, discard the top 10 cards from your deck.","70"
Fire,"['Colorless']","Continuous Tumble","Flip a coin until you get tails. This attack does 20 damage times the number of heads.","20\u00d7"
Fire,"['Fire', 'Colorless', 'Colorless']","Damage Counterpunch","If this Pok\u00e9mon has any damage counters on it, this attack does 60 more damage.","60+"
Fire,"['Colorless']","Stoke","Flip a coin. If heads, search your deck for up to 3 basic Energy cards and attach them to this Pok\u00e9mon. Shuffle your deck afterward.",""
Fire,"['Fire', 'Colorless', 'Colorless', 'Colorless']","Fire Blast","Discard an Energy attached to this Pok\u00e9mon.","120"
Fire,"['Colorless']","Stoke","Search your deck for a Fire Energy card and attach it to Growlithe. Shuffle your deck afterward.",""
Fire,"['Fire', 'Colorless', 'Colorless']","Take Down","Growlithe does 10 damage to itself.","50"
Fire,"['Fire']","Flickering Flames","Your opponent's Active Pok\u00e9mon is now Asleep.","40"
Fire,"['Colorless', 'Colorless', 'Colorless']","Psystorm","This attack does 20 damage times the amount of Energy attached to all Pok\u00e9mon in play.","20\u00d7"
Fire,"['Fire']","Smokescreen","If the Defending Pok\u00e9mon tries to attack during your opponent's next turn, your opponent flips a coin. If tails, that attack does nothing.","10"
Fire,"['Fire', 'Colorless', 'Colorless']","Sky Uppercut","This attack's damage isn't affected by Resistance.","40"
Fire,"['Fire']","Hexed Flame","Does 50 more damage for each Special Condition affecting the Defending Pok\u00e9mon.","20+"
Fire,"['Colorless']","Ram","","10"
Fire,"['Colorless']","Yawn","The Defending Pok\u00e9mon is now Asleep.",""
Fire,"['Colorless']","Headbutt","","10"
Fire,"['Fire', 'Colorless']","Combustion","","20"
Fire,"['Colorless', 'Colorless']","Slash","","30"
Fire,"['Fire', 'Colorless', 'Colorless']","Midair Strike","Flip a coin. If heads, this attack does 20 more damage.","50+"
Fire,"['Fire', 'Colorless']","Ember","Discard 1 Energy card attached to this Pok\u00e9mon in order to use this attack.","30"
Fire,"['Fire']","Singe","The Defending Pok\u00e9mon is now Burned.",""
Fire,"['Colorless', 'Colorless', 'Colorless']","Burn Booster","Discard an Energy card attached to Flareon in order to use this attack. If the discarded card is a Energy card, this attack does 40 damage plus 10 more damage.","40+"
Fire,"['Colorless', 'Colorless']","Eruption","Each player discards the top card of his or her deck. This attack does 20 damage plus 20 more damage for each Energy card discarded in this way.","20+"
Fire,"['Fire', 'Fire', 'Colorless', 'Colorless']","Fire Stream","Discard a Energy card attached to Magcargo in order to use this attack. If your opponent has any Benched Pok\u00e9mon, this attack does 10 damage to each of them. (Don't apply Weakness or Resistance for Benched Pok\u00e9mon.)","60"
Fire,"['Fire']","Flare","","20"
Fire,"['Fire', 'Colorless']","Mini Eruption","Discard the top card of your deck. If that card is an Energy card, this attack does 30 more damage.","30+"
Fire,"['Fire', 'Fire', 'Colorless']","Scorching Wing","Discard all Fire Energy attached to Moltres.","100"
Fire,"['Colorless']","Tackle","","10"
Fire,"['Fire', 'Fire', 'Colorless']","Combustion","","40"
Fire,"['Fire', 'Colorless']","Flame Cloak","Attach a Fire Energy card from your discard pile to this Pok\u00e9mon.","30"
Fire,"['Fire', 'Fire', 'Colorless', 'Colorless']","Burning Breath","Flip 2 coins. This attack does 40 more damage for each heads.","80+"
Fire,"['Fire', 'Colorless']","Spiral Punch","Flip a coin until you get tails. This attack does 20 more damage for each heads.","20+"
Fire,"['Fire', 'Fire', 'Colorless', 'Colorless']","Strong Flare","Discard 2 Energy attached to this Pok\u00e9mon.","150"
Fire,"['Fire']","Fire Fang","Flip a coin. If heads, the Defending Pok\u00e9mon is now Burned.","30"
Fire,"['Fire', 'Colorless', 'Colorless']","Kindle","Discard an Energy card attached to Flareon and then discard an Energy card attached to the Defending Pok\u00e9mon.","70"
Fire,"['Fire']","Flare","","20"
Fire,"['Colorless', 'Colorless', 'Colorless']","Double Kick","Flip 2 coins. This attack does 40 damage times the number of heads.","40\u00d7"
Fire,"['Fire', 'Colorless']","Destructive Flame","Flip a coin. If heads, discard an Energy attached to the Defending Pok\u00e9mon.","30"
Fire,"['Fire', 'Fire', 'Colorless', 'Colorless']","Power Flame","If this Pok\u00e9mon has any Plasma Energy attached to it, this attack does 40 more damage.","80+"
Fire,"['Colorless']","Fire Dance","Search your discard pile for a Fire Energy card and attach it to 1 of your Pok\u00e9mon.","30"
Fire,"['Fire', 'Fire', 'Colorless']","Flame Kick","Discard 2 Fire Energy attached to Blaziken. This attack does 80 damage to 1 of your opponent's Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)",""
Fire,"['Fire', 'Colorless']","Will-O-Wisp","","20"
Fire,"['Colorless', 'Colorless', 'Colorless']","Rainbow Burn","Does 10 damage plus 20 more damage for each type of basic Energy card attached to Ho-Oh ex.","10+"
Fire,"['Fire']","Fire Fang","The Defending Pok\u00e9mon is now Burned.","30"
Fire,"['Colorless', 'Colorless']","Mid-air Strike","Flip a coin. If heads, this attack does 30 damage plus 30 more damage.","30+"
Fire,"['Fire', 'Fire']","Confuse Ray","Flip a coin. If heads, the Defending Pok\u00e9mon is now Confused.","10"
Fire,"['Fire', 'Colorless', 'Colorless']","Flamethrower","Discard an Energy attached to this Pok\u00e9mon.","50"
Fire,"['Fire']","Firebreathing","Flip a coin. If heads, this attack does 10 more damage.","10+"
Fire,"['Colorless']","Tackle","","10"
Fire,"['Fire', 'Colorless']","Ember","Discard a Fire Energy attached to this Pok\u00e9mon.","30"
Fire,"['Fire', 'Fire']","Inferno Fang","You may discard all Fire Energy attached to this Pok\u00e9mon. If you do, this attack does 80 more damage.","80+"
Fire,"['Fire', 'Fire', 'Colorless']","Fire Spin","Discard 2 Energy attached to Infernape .","100"
Fire,"['Colorless', 'Colorless']","Bite","","20"
Fire,"['Fire']","Live Coal","","10"
Fire,"['Fire', 'Colorless']","Fireworks","Discard an Energy attached to this Pok\u00e9mon.","30"
Fire,"['Fire']","Will-O-Wisp","","20"
Fire,"['Fire', 'Colorless']","Smoke Bomb","If the Defending Pok\u00e9mon tries to attack during your opponent's next turn, your opponent flips a coin. If tails, that attack does nothing.","30"
Fire,"['Fire', 'Fire', 'Colorless']","Flame Drum","If Magby isn't anywhere under Magmortar, discard 2 Energy cards from your hand. (If you can't discard 2 Energy cards from your hand, this attack does nothing.)","80"
Fire,"['Fire']","Steady Firebreathing","","10"
Fire,"['Colorless', 'Colorless']","Body Slam","Flip a coin. If heads, the Defending Pok\u00e9mon is now Paralyzed.","20"
Fire,"['Grass']","Shimmering Scales","Flip a coin. If heads, your opponent's Active Pok\u00e9mon is now Confused. If tails, your opponent's Active Pok\u00e9mon is now Paralyzed.","20"
Fire,"['Colorless', 'Colorless', 'Colorless']","Power Hurricane","Discard all Energy attached to this Pok\u00e9mon.","120"
Fire,"['Fire', 'Fire', 'Colorless']","Evaporating Heat","Discard a Water Energy attached to the Defending Pok\u00e9mon.","60"
Fire,"['Colorless']","Scratch","","10"
Fire,"['Fire', 'Colorless']","Ember","Flip a coin. If tails, discard a Fire Energy attached to this Pok\u00e9mon.","30"
Fire,"['Colorless']","Scratch","","20"
Fire,"['Fire', 'Colorless']","Flare","","30"
Fire,"['Fire', 'Fire', 'Colorless']","Volcanic Heat","This Pok\u00e9mon can't attack during your next turn.","130"
Fire,"['Fire']","Agility","Flip a coin. If heads, prevent all effects of attacks, including damage, done to this Pok\u00e9mon during your opponent's next turn.","10"
Fire,"['Colorless', 'Colorless']","Flame Tail","","20"
Fire,"['Fire', 'Fire', 'Fire']","Fire Wall","If an attack does damage to Rocket's Moltres during your opponent's next turn (even if Rocket's Moltres is Knocked Out), Rocket's Moltres attacks your opponent's Active Pok\u00e9mon for 10 damage. (Apply Weakness and Resistance.)","40"
Fire,"['Fire', 'Fire']","Fire Blast","Discard a Fire Energy attached to Ninetales.","60"
Fire,"['Colorless']","Rollout","","10"
Fire,"['Fire', 'Colorless', 'Colorless']","Singe","Flip a coin. If heads, the Defending Pok\u00e9mon is now Burned.","30"
Fire,"['Fire']","Flare","","20"
Fire,"['Fire', 'Fire', 'Colorless']","Flamethrower","Discard an Energy attached to Magmar.","50"
Fire,"['Fire', 'Fire', 'Colorless']","Volcanic Heat","This Pok\u00e9mon can't attack during your next turn.","130"
Fire,"['Colorless', 'Colorless']","Body Slam","Flip a coin. If heads, your opponent's Active Pok\u00e9mon is now Paralyzed.","30"
Fire,"['Fire', 'Fire', 'Colorless']","Heat Blast","","90"
Fire,"['Fire', 'Fire', 'Colorless']","Volcanic Heat","This Pok\u00e9mon can't attack during your next turn.","130"
Fire,"['Colorless']","Surprise Attack","Flip a coin. If tails, this attack does nothing.","20"
Fire,"['Colorless', 'Colorless']","Outrage","Does 10 more damage for each damage counter on this Pok\u00e9mon.","20+"
Fire,"['Fire', 'Fire', 'Colorless']","Blue Flare","Discard 2 Fire Energy attached to this Pok\u00e9mon.","120"
Fire,"['Colorless', 'Colorless']","Slash","","60"
Fire,"['Fire', 'Fire', 'Colorless']","Explosive Kick","Discard 2 Fire Energy from this Pok\u00e9mon.","210"
Fire,"['Fire']","Blaze Out-GX","Discard 2 Energy from your opponent's Pok\u00e9mon. (You can't use more than 1 GX attack in a game.)",""
Fire,"['Colorless', 'Colorless']","Stomp","Flip a coin. If heads, this attack does 10 damage plus 20 more damage.","10+"
Fire,"['Fire', 'Fire', 'Colorless']","Fire Spin","Discard 2 basic Energy cards attached to Entei or this attack does nothing.","50"
Fire,"['Colorless', 'Colorless']","Rear Kick","","30"
Fire,"['Fire', 'Fire']","Shooting Fire","Discard 2 Fire Energy attached to Rapidash and choose 1 of your opponent's Pok\u00e9mon. This attack does 60 damage to that Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)",""
Fire,"['Colorless', 'Colorless']","Quick Attack","Flip a coin. If heads, this attack does 10 damage plus 20 more damage.","10+"
Fire,"['Fighting', 'Fighting', 'Colorless']","Fire Spin","Discard 2 Basic energy cards attached to Flareon or this attack does nothing.","70"
Fire,"['Colorless']","Scratch","","10"
Fire,"['Fire', 'Colorless', 'Colorless']","Flamethrower","Discard a R Energy attached to Combusken.","50"
Fire,"['Fire']","Singe","The Defending Pok\u00e9mon is now Burned.",""
Fire,"['Fire', 'Colorless']","Eruption","Each player discards the top card of his or her deck. This attack does 30 damage plus 30 more damage for each Energy card discarded in this way.","30+"
Fire,"['Fire', 'Colorless', 'Colorless']","Take Down","Camerupt does 20 damage to itself.","80"
Fire,"['Fire', 'Fire', 'Colorless']","Lava Plume","You may discard the top card of your deck. If you do, the Defending Pok\u00e9mon is now Burned.","60"
Fire,"['Free']","Peck","","10"
Fire,"['Fire']","Singe","The Defending Pok\u00e9mon is now Burned.",""
Fire,"['Colorless']","Recall","Choose 1 of this Pok\u00e9mon's attacks from its previous Evolutions and use it as this attack.",""
Fire,"['Fire', 'Fire', 'Colorless', 'Colorless']","Combustion Blast","This Pok\u00e9mon can't use Combustion Blast during your next turn.","130"
Fire,"['Colorless', 'Colorless', 'Colorless']","Blaze Ball","This attack does 20 more damage for each Fire Energy attached to this Pok\u00e9mon.","50+"
Fire,"['Fire', 'Fire', 'Fire', 'Fire']","Flame Bluster","Discard 2 Fire Energy attached to Magmortar. Choose 1 of your opponent's Pok\u00e9mon. This attack does 100 damage to that Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.) During your next turn, Magmortar can't use Flame Bluster.",""
Fire,"['Colorless']","Retaliate","This attack does 10 damage times the number of damage counters on Houndour.","10\u00d7"
Fire,"['Fire']","Fireworks","Flip a coin. If tails, discard a Energy card attached to Houndour.","20"
Fire,"['Fire', 'Colorless', 'Colorless', 'Colorless']","Heat Typhoon","Flip a coin for each Fire Energy attached to this Pok\u00e9mon. This attack does 50 more damage for each heads.","100+"
Fire,"['Colorless', 'Colorless', 'Colorless']","Slash","","30"
Fire,"['Fire', 'Fire', 'Colorless']","Flamethrower","Discard a fire Energy attached to Charmeleon.","50"
Fire,"['Colorless']","Mach Punch","Does 10 damage to 1 of your opponent's Benched Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)","30"
Fire,"['Fire']","Mega Bravo","Discard all Fire Energy attached to Infernape. This attack does 40 damage times the amount of Fire Energy you discarded.","40\u00d7"
Fire,"['Colorless']","Eerie Howl","If your opponent's Bench isn't full, look at his or her hand. If your opponent has any Baby Pok\u00e9mon or Basic Pok\u00e9mon there, choose 1 of them and put it on his or her Bench. Then, switch it with the Defending Pok\u00e9mon.",""
Fire,"['Fire', 'Colorless']","Dark Fire","If there are any Energy cards attached to Dark Houndoom, discard 1 of them and this attack does 30 damage plus 20 more damage (plus 10 more damage for the Energy you discarded). If there aren't any, this attack does 30 damage.","30+"
Fire,"['Fire', 'Colorless']","Playful","Flip a coin. If heads, this attack does 20 damage times the number of damage counters on this Pok\u00e9mon.","20\u00d7"
Fire,"['Fire', 'Fire', 'Colorless']","Gentle Flames","If the Defending Pok\u00e9mon is a Baby Pok\u00e9mon, this attack does 10 damage instead of 50. If the Defending Pok\u00e9mon is a Basic Pok\u00e9mon, this attack does 30 damage instead of 50.",""
Fire,"['Colorless', 'Colorless', 'Colorless']","Blaze Ball","This attack does 20 more damage for each Fire Energy attached to this Pok\u00e9mon.","50+"
Fire,"['Fire']","Serial Swipes","Flip 4 coins. This attack does 10 damage times the number of heads.","10\u00d7"
Fire,"['Fire', 'Colorless', 'Colorless']","Sleepy","If you have Piplup in play, this attack does 40 damage plus 20 more damage and the Defending Pok\u00e9mon is now Asleep.","40+"
Fire,"['Fire', 'Fire']","Ball of Flame","You may discard a Energy card attached to Dark Magcargo when you use this attack. If you do and if your opponent has any Benched Pok\u00e9mon, choose 1 of them and this attack does 20 damage to it. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)","20"
Fire,"['Fire', 'Colorless']","Firebreathing","Flip a coin. If heads, this attack does 20 damage plus 20 more damage.","20+"
Fire,"['Fire', 'Colorless', 'Colorless']","Wing Attack","","70"
Fire,"['Fire', 'Colorless', 'Colorless', 'Colorless']","Sky Attack","Flip a coin. If tails, this attack does nothing.","150"
